row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike,target_count,spike_eligible
1-4-2024-08,Bengaluru City,Cyber Crime,2024-08,1,4,24295,8,80,93,91,85,88.0,91.0,91.5,439,0.1822,7.461,7.708,0.9617,0.8743,189,215.67,1103,1183.33,0.1714,486.67,0.8278,0.5875,49.17,9.945,88.7,98.0,13.421,31,0,99,1
1-4-2024-09,Bengaluru City,Cyber Crime,2024-09,1,4,24296,9,99,80,93,92,90.667,90.0,92.667,517,0.1915,5.715,7.696,0.9784,1.0683,224,209.0,1214,1164.67,0.1845,480.33,0.9685,0.404,47.0,9.945,88.7,98.0,13.421,30,0,95,1
1-4-2024-10,Bengaluru City,Cyber Crime,2024-10,1,4,24297,10,95,99,80,102,91.333,91.167,92.917,491,0.1935,5.9,7.719,0.983,1.0224,229,214.0,1190,1169.0,0.1924,482.33,0.9165,0.4947,47.33,9.945,88.7,98.0,13.421,31,0,92,1
1-4-2024-11,Bengaluru City,Cyber Crime,2024-11,1,4,24298,11,92,95,99,87,95.333,91.667,92.083,716,0.1285,5.821,7.216,1.0353,0.9991,215,222.67,1701,1368.33,0.1264,574.67,1.3381,0.5217,48.67,9.945,88.7,98.0,13.421,30,0,85,1
1-4-2024-12,Bengaluru City,Cyber Crime,2024-12,1,4,24299,12,85,92,95,103,90.667,90.667,91.917,685,0.1241,6.342,7.354,0.9864,0.9248,202,215.33,1744,1545.0,0.1158,630.67,1.2935,0.4353,46.67,9.945,88.7,98.0,13.421,31,0,101,1
1-4-2025-01,Bengaluru City,Cyber Crime,2025-01,1,4,24300,1,101,85,92,83,92.667,92.0,91.75,517,0.1954,7.439,7.12,1.01,1.1008,238,218.33,1290,1578.33,0.1845,639.33,0.979,0.5842,46.33,9.945,88.7,98.0,13.421,31,0,101,1
1-4-2025-02,Bengaluru City,Cyber Crime,2025-02,1,4,24301,2,101,101,85,105,95.667,95.5,93.25,501,0.2016,5.708,7.013,1.0259,1.0831,229,223.0,1210,1414.67,0.1893,567.67,0.9486,0.505,47.0,9.945,88.7,98.0,13.421,28,0,100,1
1-4-2025-03,Bengaluru City,Cyber Crime,2025-03,1,4,24302,3,100,101,101,88,100.667,95.667,92.833,474,0.211,5.821,6.427,1.0844,1.0772,209,225.33,1077,1192.33,0.1941,497.33,0.8984,0.52,49.0,9.945,88.7,98.0,13.421,31,0,97,1
1-4-2025-04,Bengaluru City,Cyber Crime,2025-04,1,4,24303,4,97,100,101,89,99.333,96.0,93.583,473,0.2051,5.831,6.344,1.0614,1.0365,221,219.67,1168,1151.67,0.1892,482.67,0.8977,0.567,50.33,9.945,88.7,98.0,13.421,30,0,88,1
1-4-2025-05,Bengaluru City,Cyber Crime,2025-05,1,4,24304,5,88,97,100,91,95.0,95.333,93.5,481,0.183,6.446,6.41,1.016,0.9412,211,213.67,1168,1137.67,0.1807,476.0,0.914,0.5455,50.33,9.945,88.7,98.0,13.421,31,0,83,1
1-4-2025-06,Bengaluru City,Cyber Crime,2025-06,1,4,24305,6,83,88,97,93,89.333,95.0,92.833,493,0.1684,7.0,7.022,0.9623,0.8941,194,208.67,1190,1175.33,0.163,482.33,0.9432,0.4819,50.83,9.945,88.7,98.0,13.421,30,0,89,1
1-4-2025-07,Bengaluru City,Cyber Crime,2025-07,1,4,24306,7,89,83,88,80,86.667,93.0,92.5,487,0.1828,6.708,7.1,0.9369,0.9622,214,206.33,1187,1181.67,0.1803,487.0,0.9315,0.5506,49.17,9.945,88.7,98.0,13.421,31,0,99,1
1-4-2025-08,Bengaluru City,Cyber Crime,2025-08,1,4,24307,8,99,89,83,99,90.333,92.667,94.083,514,0.1926,6.342,6.198,0.9601,1.0523,214,207.33,1190,1189.0,0.1798,498.0,0.9715,0.5051,49.0,9.945,88.7,98.0,13.421,31,0,101,1
1-4-2025-09,Bengaluru City,Cyber Crime,2025-09,1,4,24308,9,101,99,89,95,96.333,92.833,94.25,484,0.2087,6.543,6.352,1.0221,1.0716,237,221.67,1214,1197.0,0.1952,495.0,0.9196,0.5644,49.83,9.945,88.7,98.0,13.421,30,0,83,1
1-4-2025-10,Bengaluru City,Cyber Crime,2025-10,1,4,24309,10,83,101,99,92,94.333,90.5,93.25,465,0.1785,7.112,7.061,1.0116,0.8901,215,222.0,1104,1169.33,0.1947,487.67,0.8871,0.506,47.67,9.945,88.7,98.0,13.421,31,0,80,1
1-4-2025-11,Bengaluru City,Cyber Crime,2025-11,1,4,24310,11,80,83,101,85,88.0,89.167,92.25,660,0.1212,8.133,7.96,0.9539,0.8672,210,220.67,1707,1341.67,0.123,536.33,1.2705,0.55,47.0,9.945,88.7,98.0,13.421,30,0,85,1
1-4-2025-12,Bengaluru City,Cyber Crime,2025-12,1,4,24311,12,85,80,83,101,82.667,89.5,92.25,668,0.1272,7.911,7.96,0.8961,0.9214,185,203.33,1697,1502.67,0.109,597.67,1.2894,0.5176,47.67,9.945,88.7,98.0,13.421,31,0,105,1
1-4-2026-01,Bengaluru City,Cyber Crime,2026-01,1,4,24312,1,105,85,80,101,90.0,92.167,92.583,529,0.1985,9.771,8.391,0.9721,1.1341,229,208.0,1284,1562.67,0.1783,619.0,1.0191,0.5333,48.83,9.945,88.7,98.0,13.421,31,1,166,1
1-4-2026-02,Bengaluru City,Cyber Crime,2026-02,1,4,24313,2,166,105,85,100,118.667,103.333,98.0,931,0.1783,29.522,22.008,1.2109,1.6939,390,268.0,2265,1748.67,0.1722,709.33,1.6777,0.5241,55.0,9.945,88.7,98.0,13.421,28,0,164,1
1-4-2026-03,Bengaluru City,Cyber Crime,2026-03,1,4,24314,3,164,166,105,97,145.0,113.833,103.333,849,0.1932,37.065,28.61,1.4032,1.5871,375,331.33,2094,1881.0,0.1791,769.67,1.4484,0.5427,60.33,9.945,88.7,98.0,13.421,31,0,176,1
1-4-2026-04,Bengaluru City,Cyber Crime,2026-04,1,4,24315,4,176,164,166,88,168.667,129.333,109.917,996,0.1767,40.24,34.812,1.5345,1.6012,465,410.0,2455,2271.33,0.1894,925.33,1.5816,0.6023,71.0,9.945,88.7,98.0,13.421,30,0,175,1
1-4-2026-05,Bengaluru City,Cyber Crime,2026-05,1,4,24316,5,175,176,164,83,171.667,145.167,117.167,947,0.1848,36.2,38.371,1.4651,1.4936,431,423.67,2324,2291.0,0.1855,930.67,1.4164,0.5943,81.0,9.945,88.7,98.0,13.421,31,0,188,1
1-4-2026-06,Bengaluru City,Cyber Crime,2026-06,1,4,24317,6,188,175,176,89,179.667,162.333,125.917,1026,0.1832,26.8,41.432,1.4269,1.4931,434,443.33,2456,2411.67,0.1767,989.67,1.439,0.5798,91.83,9.945,88.7,98.0,13.421,30,0,168,1
1-5-2024-02,Bengaluru City,Economic Offences,2024-02,1,5,24289,2,48,48,39,34,45.0,40.333,39.333,500,0.096,6.018,6.799,1.1441,1.2203,100,99.33,1240,1432.33,0.0806,595.33,0.9575,0.4792,21.67,9.945,88.7,98.0,13.421,28,0,33,1
1-5-2024-03,Bengaluru City,Economic Offences,2024-03,1,5,24290,3,33,48,48,48,43.0,39.167,39.25,481,0.0686,6.619,6.869,1.0955,0.8408,86,96.0,1148,1225.0,0.0749,505.33,0.9179,0.697,21.33,9.945,88.7,98.0,13.421,31,0,42,1
1-5-2024-04,Bengaluru City,Economic Offences,2024-04,1,5,24291,4,42,33,48,27,41.0,40.833,38.75,481,0.0873,5.814,6.418,1.0581,1.0839,101,95.67,1171,1186.33,0.0863,487.33,0.9203,0.4762,21.67,9.945,88.7,98.0,13.421,30,0,45,1
1-5-2024-05,Bengaluru City,Economic Offences,2024-05,1,5,24292,5,45,42,33,41,40.0,42.5,40.25,489,0.092,5.315,5.54,0.9938,1.118,99,95.33,1175,1164.67,0.0843,483.67,0.9304,0.6222,23.17,9.945,88.7,98.0,13.421,31,0,36,1
1-5-2024-06,Bengaluru City,Economic Offences,2024-06,1,5,24293,6,36,45,42,34,41.0,42.0,39.833,536,0.0672,5.745,5.654,1.0293,0.9038,92,97.33,1270,1205.33,0.0724,502.0,1.0115,0.4722,23.33,9.945,88.7,98.0,13.421,30,0,31,1
1-5-2024-07,Bengaluru City,Economic Offences,2024-07,1,5,24294,7,31,36,45,46,37.333,39.167,39.583,485,0.0639,6.256,5.965,0.9432,0.7832,86,92.33,1177,1207.33,0.0731,503.33,0.9092,0.4516,20.83,9.945,88.7,98.0,13.421,31,0,35,1
1-5-2024-08,Bengaluru City,Economic Offences,2024-08,1,5,24295,8,35,31,36,40,34.0,37.0,38.667,439,0.0797,4.933,5.749,0.8793,0.9052,89,89.0,1103,1183.33,0.0807,486.67,0.8278,0.4857,19.83,9.945,88.7,98.0,13.421,31,0,44,1
1-5-2024-09,Bengaluru City,Economic Offences,2024-09,1,5,24296,9,44,35,31,32,36.667,38.833,39.0,517,0.0851,5.145,5.93,0.9402,1.1282,90,88.33,1214,1164.67,0.0741,480.33,0.9685,0.4773,19.5,9.945,88.7,98.0,13.421,30,0,47,1
1-5-2024-10,Bengaluru City,Economic Offences,2024-10,1,5,24297,10,47,44,35,35,42.0,39.667,40.25,491,0.0957,5.935,5.904,1.0435,1.1677,114,97.67,1190,1169.0,0.0958,482.33,0.9165,0.6596,21.33,9.945,88.7,98.0,13.421,31,0,49,1
1-5-2024-11,Bengaluru City,Economic Offences,2024-11,1,5,24298,11,49,47,44,39,46.667,40.333,41.417,716,0.0684,6.675,6.13,1.1268,1.1831,101,101.67,1701,1368.33,0.0594,574.67,1.3381,0.5714,21.33,9.945,88.7,98.0,13.421,30,0,34,1
1-5-2024-12,Bengaluru City,Economic Offences,2024-12,1,5,24299,12,34,49,47,48,43.333,40.0,41.0,685,0.0496,6.928,6.442,1.0569,0.8293,82,99.0,1744,1545.0,0.047,630.67,1.2935,0.5882,21.83,9.945,88.7,98.0,13.421,31,0,38,1
1-5-2025-01,Bengaluru City,Economic Offences,2025-01,1,5,24300,1,38,34,49,48,40.333,41.167,40.167,517,0.0735,5.814,6.121,1.0041,0.9461,93,92.0,1290,1578.33,0.0721,639.33,0.979,0.3684,21.83,9.945,88.7,98.0,13.421,31,0,45,1
1-5-2025-02,Bengaluru City,Economic Offences,2025-02,1,5,24301,2,45,38,34,33,39.0,42.833,39.917,501,0.0898,5.209,5.852,0.977,1.1273,105,93.33,1210,1414.67,0.0868,567.67,0.9486,0.5778,23.33,9.945,88.7,98.0,13.421,28,0,33,1
1-5-2025-03,Bengaluru City,Economic Offences,2025-03,1,5,24302,3,33,45,38,42,38.667,41.0,39.917,474,0.0696,6.298,5.852,0.9687,0.8267,78,92.0,1077,1192.33,0.0724,497.33,0.8984,0.4242,22.17,9.945,88.7,98.0,13.421,31,0,40,1
1-5-2025-04,Bengaluru City,Economic Offences,2025-04,1,5,24303,4,40,33,45,45,39.333,39.833,39.75,473,0.0846,5.698,5.818,0.9895,1.0063,107,96.67,1168,1151.67,0.0916,482.67,0.8977,0.45,20.0,9.945,88.7,98.0,13.421,30,0,43,1
1-5-2025-05,Bengaluru City,Economic Offences,2025-05,1,5,24304,5,43,40,33,36,38.667,38.833,39.583,481,0.0894,4.375,5.693,0.9768,1.0863,106,97.0,1168,1137.67,0.0908,476.0,0.914,0.5581,19.33,9.945,88.7,98.0,13.421,31,0,47,1
1-5-2025-06,Bengaluru City,Economic Offences,2025-06,1,5,24305,6,47,43,40,31,43.333,41.0,40.5,493,0.0953,4.655,5.923,1.07,1.1605,98,103.67,1190,1175.33,0.0824,482.33,0.9432,0.5957,20.67,9.945,88.7,98.0,13.421,30,0,51,1
1-5-2025-07,Bengaluru City,Economic Offences,2025-07,1,5,24306,7,51,47,43,35,47.0,43.167,42.167,487,0.1047,5.669,5.829,1.1146,1.2095,111,105.0,1187,1181.67,0.0935,487.0,0.9315,0.4902,22.5,9.945,88.7,98.0,13.421,31,0,40,1
1-5-2025-08,Bengaluru City,Economic Offences,2025-08,1,5,24307,8,40,51,47,44,46.0,42.333,42.583,514,0.0778,5.706,5.469,1.0802,0.9393,105,104.67,1190,1189.0,0.0882,498.0,0.9715,0.55,21.83,9.945,88.7,98.0,13.421,31,0,47,1
1-5-2025-09,Bengaluru City,Economic Offences,2025-09,1,5,24308,9,47,40,51,47,46.0,44.667,42.833,484,0.0971,4.028,5.595,1.0739,1.0973,100,105.33,1214,1197.0,0.0824,495.0,0.9196,0.5957,24.17,9.945,88.7,98.0,13.421,30,0,38,1
1-5-2025-10,Bengaluru City,Economic Offences,2025-10,1,5,24309,10,38,47,40,49,41.667,44.333,42.083,465,0.0817,4.46,5.59,0.9901,0.903,89,98.0,1104,1169.33,0.0806,487.67,0.8871,0.5526,24.67,9.945,88.7,98.0,13.421,31,0,42,1
1-5-2025-11,Bengaluru City,Economic Offences,2025-11,1,5,24310,11,42,38,47,34,42.333,44.167,41.5,660,0.0636,4.525,5.188,1.0201,1.012,95,94.67,1707,1341.67,0.0557,536.33,1.2705,0.4762,24.0,9.945,88.7,98.0,13.421,30,0,23,1
1-5-2025-12,Bengaluru City,Economic Offences,2025-12,1,5,24311,12,23,42,38,38,34.333,40.167,40.583,668,0.0344,8.821,7.065,0.846,0.5667,76,86.67,1697,1502.67,0.0448,597.67,1.2894,0.3043,20.5,9.945,88.7,98.0,13.421,31,0,43,1
1-5-2026-01,Bengaluru City,Economic Offences,2026-01,1,5,24312,1,43,23,42,45,36.0,38.833,41.0,529,0.0813,7.603,7.047,0.878,1.0488,116,95.67,1284,1562.67,0.0903,619.0,1.0191,0.5349,20.17,9.945,88.7,98.0,13.421,31,1,70,1
1-5-2026-02,Bengaluru City,Economic Offences,2026-02,1,5,24313,2,70,43,23,33,45.333,43.833,43.083,931,0.0752,13.945,10.681,1.0522,1.6248,175,122.33,2265,1748.67,0.0773,709.33,1.6777,0.5429,22.83,9.945,88.7,98.0,13.421,28,1,65,1
1-5-2026-03,Bengaluru City,Economic Offences,2026-03,1,5,24314,3,65,70,43,40,59.333,46.833,45.75,849,0.0766,16.077,11.769,1.2969,1.4208,161,150.67,2094,1881.0,0.0769,769.67,1.4484,0.4769,23.33,9.945,88.7,98.0,13.421,31,0,75,1
1-5-2026-04,Bengaluru City,Economic Offences,2026-04,1,5,24315,4,75,65,70,43,70.0,53.0,48.667,996,0.0753,18.43,14.091,1.4384,1.5411,185,173.67,2455,2271.33,0.0754,925.33,1.5816,0.4533,25.5,9.945,88.7,98.0,13.421,30,0,66,1
1-5-2026-05,Bengaluru City,Economic Offences,2026-05,1,5,24316,5,66,75,65,47,68.667,57.0,50.583,947,0.0697,18.212,14.739,1.3575,1.3048,170,172.0,2324,2291.0,0.0731,930.67,1.4164,0.5303,28.0,9.945,88.7,98.0,13.421,31,0,71,1
1-5-2026-06,Bengaluru City,Economic Offences,2026-06,1,5,24317,6,71,66,75,51,70.667,65.0,52.583,1026,0.0692,10.376,15.713,1.3439,1.3502,179,178.0,2456,2411.67,0.0729,989.67,1.439,0.4648,32.33,9.945,88.7,98.0,13.421,30,0,89,1
1-6-2024-02,Bengaluru City,NDPS,2024-02,1,6,24289,2,17,14,14,13,15.0,15.0,15.333,500,0.034,1.0,2.925,0.9783,1.1087,40,36.33,1240,1432.33,0.0323,595.33,0.9575,0.5294,7.5,9.945,88.7,98.0,13.421,28,0,13,1
1-6-2024-03,Bengaluru City,NDPS,2024-03,1,6,24290,3,13,17,14,20,14.667,14.667,15.333,481,0.027,1.247,2.925,0.9565,0.8478,35,37.33,1148,1225.0,0.0305,505.33,0.9179,0.3846,7.17,9.945,88.7,98.0,13.421,31,0,13,1
1-6-2024-04,Bengaluru City,NDPS,2024-04,1,6,24291,4,13,13,17,14,14.333,14.333,14.75,481,0.027,1.374,2.618,0.9718,0.8814,27,34.0,1171,1186.33,0.0231,487.33,0.9203,0.7692,7.5,9.945,88.7,98.0,13.421,30,1,22,1
1-6-2024-05,Bengaluru City,NDPS,2024-05,1,6,24292,5,22,13,13,19,16.0,15.5,15.417,489,0.045,3.202,3.278,1.0378,1.427,40,34.0,1175,1164.67,0.034,483.67,0.9304,0.4545,7.5,9.945,88.7,98.0,13.421,31,0,12,1
1-6-2024-06,Bengaluru City,NDPS,2024-06,1,6,24293,6,12,22,13,9,15.667,15.167,14.833,536,0.0224,3.436,3.21,1.0562,0.809,35,34.0,1270,1205.33,0.0276,502.0,1.0115,0.8333,8.33,9.945,88.7,98.0,13.421,30,0,17,1
1-6-2024-07,Bengaluru City,NDPS,2024-07,1,6,24294,7,17,12,22,19,17.0,15.667,15.5,485,0.0351,3.448,2.723,1.0968,1.0968,43,39.33,1177,1207.33,0.0365,503.33,0.9092,0.4118,8.5,9.945,88.7,98.0,13.421,31,0,10,1
1-6-2024-08,Bengaluru City,NDPS,2024-08,1,6,24295,8,10,17,12,15,13.0,14.5,14.75,439,0.0228,3.948,2.89,0.8814,0.678,37,38.33,1103,1183.33,0.0335,486.67,0.8278,0.3,7.5,9.945,88.7,98.0,13.421,31,1,21,1
1-6-2024-09,Bengaluru City,NDPS,2024-09,1,6,24296,9,21,10,17,15,16.0,15.833,15.25,517,0.0406,4.525,3.37,1.0492,1.377,47,42.33,1214,1164.67,0.0387,480.33,0.9685,0.2857,7.67,9.945,88.7,98.0,13.421,30,1,28,1
1-6-2024-10,Bengaluru City,NDPS,2024-10,1,6,24297,10,28,21,10,15,19.667,18.333,16.333,491,0.057,6.128,4.871,1.2041,1.7143,56,46.67,1190,1169.0,0.0471,482.33,0.9165,0.5714,8.67,9.945,88.7,98.0,13.421,31,0,17,1
1-6-2024-11,Bengaluru City,NDPS,2024-11,1,6,24298,11,17,28,21,14,22.0,17.5,16.5,716,0.0237,5.909,4.856,1.3333,1.0303,39,47.33,1701,1368.33,0.0229,574.67,1.3381,0.5294,8.5,9.945,88.7,98.0,13.421,30,0,18,1
1-6-2024-12,Bengaluru City,NDPS,2024-12,1,6,24299,12,18,17,28,14,21.0,18.5,16.833,685,0.0263,5.377,4.81,1.2475,1.0693,40,45.0,1744,1545.0,0.0229,630.67,1.2935,0.5,8.33,9.945,88.7,98.0,13.421,31,0,10,1
1-6-2025-01,Bengaluru City,NDPS,2025-01,1,6,24300,1,10,18,17,17,15.0,17.333,16.5,517,0.0193,6.263,5.123,0.9091,0.6061,37,38.67,1290,1578.33,0.0287,639.33,0.979,0.8,8.5,9.945,88.7,98.0,13.421,31,0,18,1
1-6-2025-02,Bengaluru City,NDPS,2025-02,1,6,24301,2,18,10,18,13,15.333,18.667,16.583,501,0.0359,5.344,5.139,0.9246,1.0854,42,39.67,1210,1414.67,0.0347,567.67,0.9486,0.2778,8.83,9.945,88.7,98.0,13.421,28,0,19,1
1-6-2025-03,Bengaluru City,NDPS,2025-03,1,6,24302,3,19,18,10,13,15.667,18.333,17.083,474,0.0401,5.249,5.057,0.9171,1.1122,38,39.0,1077,1192.33,0.0353,497.33,0.8984,0.6316,9.83,9.945,88.7,98.0,13.421,31,0,16,1
1-6-2025-04,Bengaluru City,NDPS,2025-04,1,6,24303,4,16,19,18,22,17.667,16.333,17.333,473,0.0338,2.981,4.922,1.0192,0.9231,38,39.33,1168,1151.67,0.0325,482.67,0.8977,0.4375,8.33,9.945,88.7,98.0,13.421,30,0,16,1
1-6-2025-05,Bengaluru City,NDPS,2025-05,1,6,24304,5,16,16,19,12,17.0,16.167,16.833,481,0.0333,2.967,4.723,1.0099,0.9505,31,35.67,1168,1137.67,0.0265,476.0,0.914,0.5625,8.33,9.945,88.7,98.0,13.421,31,0,21,1
1-6-2025-06,Bengaluru City,NDPS,2025-06,1,6,24305,6,21,16,16,17,17.667,16.667,17.583,493,0.0426,3.448,4.609,1.0047,1.1943,49,39.33,1190,1175.33,0.0412,482.33,0.9432,0.5238,8.67,9.945,88.7,98.0,13.421,30,0,14,1
1-6-2025-07,Bengaluru City,NDPS,2025-07,1,6,24306,7,14,21,16,10,17.0,17.333,17.333,487,0.0287,2.285,4.714,0.9808,0.8077,47,42.33,1187,1181.67,0.0396,487.0,0.9315,0.4286,8.33,9.945,88.7,98.0,13.421,31,0,14,1
1-6-2025-08,Bengaluru City,NDPS,2025-08,1,6,24307,8,14,14,21,21,16.333,16.667,17.667,514,0.0272,2.56,4.308,0.9245,0.7925,37,44.33,1190,1189.0,0.0311,498.0,0.9715,0.6429,9.0,9.945,88.7,98.0,13.421,31,0,17,1
1-6-2025-09,Bengaluru City,NDPS,2025-09,1,6,24308,9,17,14,14,28,15.0,16.333,17.333,484,0.0351,2.357,4.19,0.8654,0.9808,38,40.67,1214,1197.0,0.0313,495.0,0.9196,0.4706,8.33,9.945,88.7,98.0,13.421,30,0,8,1
1-6-2025-10,Bengaluru City,NDPS,2025-10,1,6,24309,10,8,17,14,17,13.0,15.0,15.667,465,0.0172,3.916,3.543,0.8298,0.5106,28,34.33,1104,1169.33,0.0254,487.67,0.8871,0.25,7.5,9.945,88.7,98.0,13.421,31,0,15,1
1-6-2025-11,Bengaluru City,NDPS,2025-11,1,6,24310,11,15,8,17,18,13.333,14.833,15.5,660,0.0227,3.891,3.524,0.8602,0.9677,40,35.33,1707,1341.67,0.0234,536.33,1.2705,0.7333,7.83,9.945,88.7,98.0,13.421,30,0,14,1
1-6-2025-12,Bengaluru City,NDPS,2025-12,1,6,24311,12,14,15,8,10,12.333,13.667,15.167,668,0.021,2.749,3.46,0.8132,0.9231,38,35.33,1697,1502.67,0.0224,597.67,1.2894,0.6429,7.5,9.945,88.7,98.0,13.421,31,1,19,1
1-6-2026-01,Bengaluru City,NDPS,2026-01,1,6,24312,1,19,14,15,18,16.0,14.5,15.917,529,0.0359,3.403,3.226,1.0052,1.1937,46,41.33,1284,1562.67,0.0358,619.0,1.0191,0.3684,7.67,9.945,88.7,98.0,13.421,31,0,19,1
1-6-2026-02,Bengaluru City,NDPS,2026-02,1,6,24313,2,19,19,14,19,17.333,15.333,16.0,931,0.0204,3.771,3.291,1.0833,1.1875,54,46.0,2265,1748.67,0.0238,709.33,1.6777,0.6842,8.33,9.945,88.7,98.0,13.421,28,1,31,1
1-6-2026-03,Bengaluru City,NDPS,2026-03,1,6,24314,3,31,19,19,16,23.0,17.667,17.0,849,0.0365,7.016,5.276,1.3529,1.8235,72,57.33,2094,1881.0,0.0344,769.67,1.4484,0.5161,9.67,9.945,88.7,98.0,13.421,31,0,31,1
1-6-2026-04,Bengaluru City,NDPS,2026-04,1,6,24315,4,31,31,19,16,27.0,21.5,18.25,996,0.0311,6.97,6.521,1.4795,1.6986,82,69.33,2455,2271.33,0.0334,925.33,1.5816,0.6774,12.83,9.945,88.7,98.0,13.421,30,0,27,1
1-6-2026-05,Bengaluru City,NDPS,2026-05,1,6,24316,5,27,31,31,21,29.667,23.5,19.167,947,0.0285,6.526,6.902,1.5478,1.4087,76,76.67,2324,2291.0,0.0327,930.67,1.4164,0.4815,13.17,9.945,88.7,98.0,13.421,31,0,38,1
1-6-2026-06,Bengaluru City,NDPS,2026-06,1,6,24317,6,38,27,31,14,32.0,27.5,20.583,1026,0.037,6.825,8.655,1.5547,1.8462,84,80.67,2456,2411.67,0.0342,989.67,1.439,0.5263,15.0,9.945,88.7,98.0,13.421,30,0,22,1
1-7-2024-02,Bengaluru City,Missing / UDR,2024-02,1,7,24289,2,32,22,23,33,25.667,26.5,28.833,500,0.064,4.992,4.598,0.8902,1.1098,67,59.67,1240,1432.33,0.054,595.33,0.9575,0.625,14.0,9.945,88.7,98.0,13.421,28,0,28,1
1-7-2024-03,Bengaluru City,Missing / UDR,2024-03,1,7,24290,3,28,32,22,28,27.333,25.5,28.417,481,0.0582,3.862,4.425,0.9619,0.9853,59,62.0,1148,1225.0,0.0514,505.33,0.9179,0.4643,13.83,9.945,88.7,98.0,13.421,31,0,29,1
1-7-2024-04,Bengaluru City,Missing / UDR,2024-04,1,7,24291,4,29,28,32,28,29.667,26.833,28.5,481,0.0603,3.436,4.425,1.0409,1.0175,62,62.67,1171,1186.33,0.0529,487.33,0.9203,0.5517,15.17,9.945,88.7,98.0,13.421,30,0,27,1
1-7-2024-05,Bengaluru City,Missing / UDR,2024-05,1,7,24292,5,27,29,28,32,28.0,26.833,28.417,489,0.0552,3.436,4.443,0.9853,0.9501,57,59.33,1175,1164.67,0.0485,483.67,0.9304,0.6296,15.33,9.945,88.7,98.0,13.421,31,0,31,1
1-7-2024-06,Bengaluru City,Missing / UDR,2024-06,1,7,24293,6,31,27,29,35,29.0,28.167,28.333,536,0.0578,3.236,4.384,1.0235,1.0941,78,65.67,1270,1205.33,0.0614,502.0,1.0115,0.5161,15.83,9.945,88.7,98.0,13.421,30,0,27,1
1-7-2024-07,Bengaluru City,Missing / UDR,2024-07,1,7,24294,7,27,31,27,31,28.333,29.0,27.667,485,0.0557,1.915,3.902,1.0241,0.9759,63,66.0,1177,1207.33,0.0535,503.33,0.9092,0.6667,16.67,9.945,88.7,98.0,13.421,31,0,24,1
1-7-2024-08,Bengaluru City,Missing / UDR,2024-08,1,7,24295,8,24,27,31,34,27.333,27.667,27.083,439,0.0547,2.134,3.883,1.0092,0.8862,51,64.0,1103,1183.33,0.0462,486.67,0.8278,0.7917,16.5,9.945,88.7,98.0,13.421,31,0,24,1
1-7-2024-09,Bengaluru City,Missing / UDR,2024-09,1,7,24296,9,24,24,27,21,25.0,27.0,26.25,517,0.0464,2.517,3.345,0.9524,0.9143,66,60.0,1214,1164.67,0.0544,480.33,0.9685,0.5417,16.5,9.945,88.7,98.0,13.421,30,0,33,1
1-7-2024-10,Bengaluru City,Missing / UDR,2024-10,1,7,24297,10,33,24,24,27,27.0,27.667,27.25,491,0.0672,3.35,3.419,0.9908,1.211,71,62.67,1190,1169.0,0.0597,482.33,0.9165,0.4848,16.5,9.945,88.7,98.0,13.421,31,0,29,1
1-7-2024-11,Bengaluru City,Missing / UDR,2024-11,1,7,24298,11,29,33,24,23,28.667,28.0,27.417,716,0.0405,3.367,3.451,1.0456,1.0578,56,64.33,1701,1368.33,0.0329,574.67,1.3381,0.5862,16.5,9.945,88.7,98.0,13.421,30,0,28,1
1-7-2024-12,Bengaluru City,Missing / UDR,2024-12,1,7,24299,12,28,29,33,22,30.0,27.5,27.833,685,0.0409,3.096,3.184,1.0778,1.006,68,65.0,1744,1545.0,0.039,630.67,1.2935,0.5,16.17,9.945,88.7,98.0,13.421,31,0,32,1
1-7-2025-01,Bengaluru City,Missing / UDR,2025-01,1,7,24300,1,32,28,29,32,29.667,28.333,28.667,517,0.0619,3.496,2.838,1.0349,1.1163,71,65.0,1290,1578.33,0.055,639.33,0.979,0.6562,16.67,9.945,88.7,98.0,13.421,31,0,28,1
1-7-2025-02,Bengaluru City,Missing / UDR,2025-02,1,7,24301,2,28,32,28,28,29.333,29.0,28.333,501,0.0559,2.944,2.656,1.0353,0.9882,65,68.0,1210,1414.67,0.0537,567.67,0.9486,0.4643,15.67,9.945,88.7,98.0,13.421,28,0,27,1
1-7-2025-03,Bengaluru City,Missing / UDR,2025-03,1,7,24302,3,27,28,32,29,29.0,29.5,28.25,474,0.057,2.217,2.681,1.0265,0.9558,65,67.0,1077,1192.33,0.0604,497.33,0.8984,0.5926,16.17,9.945,88.7,98.0,13.421,31,0,18,1
1-7-2025-04,Bengaluru City,Missing / UDR,2025-04,1,7,24303,4,18,27,28,27,24.333,27.0,27.333,473,0.0381,4.32,3.88,0.8902,0.6585,61,63.67,1168,1151.67,0.0522,482.67,0.8977,0.4444,14.83,9.945,88.7,98.0,13.421,30,0,24,1
