AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
694,744,Shivakumar Desai,55,1,A2
695,746,Prasad Reddy,31,1,A1
696,747,Karthik Acharya,53,1,A1
697,747,Rajesh Pai,44,1,A2
698,749,Darshan Setty,26,1,A1
699,749,Ramesh Hanumanthappa,54,1,A2
700,750,Girish Ballal,33,1,A1
701,751,Syed Rao,32,1,A1
702,753,Shankar Kamath,43,1,A1
703,753,Darshan Acharya,42,1,A2
704,753,Rohit Nayak,35,1,A3
705,754,Lokesh Desai,50,1,A1
706,754,Vijay Angadi,54,1,A2
707,757,Shankar Reddy,50,1,A1
708,759,Vinay Arsikere,20,1,A1
709,759,Rajesh Kulkarni,55,1,A2
710,761,Darshan Hanumanthappa,33,1,A1
711,761,Yogesh Acharya,22,1,A2
712,764,Raghavendra Poojary,29,1,A1
713,765,Imran H,41,1,A1
714,765,Srinivas Setty,19,1,A2
715,766,Venkatesh Kamath,34,1,A1
716,766,Yogesh Reddy,35,1,A2
717,766,Gopal Patil,30,1,A3
718,768,Shivakumar Gowda,24,1,A1
719,769,Darshan Harihar,48,1,A1
720,769,Darshan L,45,1,A2
721,770,Gopal Hiremath,26,1,A1
722,771,Thomas Hiremath,34,1,A1
723,772,Abdul D,44,1,A1
724,774,Basavaraj Kumar,22,1,A1
725,778,Manjunath Bhat,19,1,A1
726,778,Santosh Prasad,34,1,A2
727,780,Rohit N,27,1,A1
728,781,Praveen Banakar,46,1,A1
729,782,Umesh Patil,34,1,A1
730,783,David Acharya,49,1,A1
731,783,Kiran Patil,33,1,A2
732,784,David Nayak,46,1,A1
733,784,Nagaraj Rao,54,1,A2
734,785,Gopal D,23,1,A1
735,786,Syed Gangavathi S,35,1,A1
736,788,Anil Devaraj,44,1,A1
737,788,Praveen Acharya M,25,1,A2
738,790,Harish Bantwal,33,1,A1
739,790,Syed Mahalingpur V,35,1,A2
740,793,Padma N,32,2,A1
741,793,Nagaraj Acharya,36,1,A2
742,794,Gopal Naik,24,1,A1
743,795,Srinivas Kamath,48,1,A1
744,796,Karthik Iyer,30,1,A1
745,797,Karthik Kamath,46,1,A1
746,799,Kiran Pai,19,1,A1
747,800,Ashok Patil R,31,1,A1
748,800,Manjunath Ballal N,37,1,A2
749,801,Mohan Poojary,23,1,A1
750,801,Thomas Kulkarni,31,1,A2
751,803,Kiran Kulkarni,45,1,A1
752,803,Suresh A,22,1,A2
753,805,H Piriyapatna,42,1,A1
754,805,Imran Acharya,46,1,A2
755,806,David M,24,1,A1
756,809,Raghavendra Hiremath,42,1,A1
757,809,Harish Banakar,55,1,A2
758,809,Kiran P,44,1,A3
759,811,Ganesh Shetty,32,1,A1
760,814,Deepa Swamy,20,2,A1
761,815,Harish Gowda,30,1,A1
762,816,Umesh Hosanagar,29,1,A1
763,816,David Reddy,50,1,A2
764,817,Shivakumar Poojary,50,1,A1
765,819,Madhu Hegde,53,1,A1
766,821,Sandeep Gowda,41,1,A1
767,821,Darshan Prasad G,46,1,A2
768,823,Prasad Prasad,34,1,A1
769,823,Santosh Naik N,23,1,A2
770,825,Karthik Hegde,48,1,A1
771,830,Manasa Pai,22,2,A1
772,830,Lokesh Banakar,28,1,A2
773,830,Anil Shetty,34,1,A3
774,831,Padma Gowda,39,2,A1
775,832,Umesh Angadi,39,1,A1
776,836,David Ballal,32,1,A1
777,836,Ramesh Banakar,38,1,A2
778,836,Gopal Angadi,48,1,A3
779,838,Rohit Hosadurga,49,1,A1
780,839,Lakshmi Reddy,26,2,A1
781,842,Santosh Hegde,55,1,A1
782,843,Raghavendra Patil N,32,1,A1
783,844,Praveen Gowda,26,1,A1
784,844,Deepak Puttur,54,1,A2
785,845,Mohan R,43,1,A1
786,846,Anitha Patil,32,2,A1
787,846,Anil Kumar,39,1,A2
788,846,Madhu Banakar,36,1,A3
789,848,Raghavendra Devaraj,53,1,A1
790,849,Suresh L,19,1,A1
791,849,Manjunath Hiremath D,36,1,A2
792,852,Kavya S,47,2,A1
793,852,Suresh Reddy N,41,1,A2
794,854,Prakash Ballal,30,1,A1
795,855,Raghavendra Banakar,26,1,A1
796,856,Shivakumar Shetty,29,1,A1
797,859,Ramya Murthy,47,2,A1
798,861,Umesh Pai T,55,1,A1
799,861,Harish N,46,1,A2
800,864,Vishnu Navalgund,23,1,A1
801,864,Anil A,33,1,A2
802,867,Santosh Kori K,22,1,A1
803,868,Lokesh Iyer,25,1,A1
804,868,Manjunath A,48,1,A2
805,869,Suresh Devaraj,19,1,A1
806,871,Santosh Kori,37,1,A1
807,872,David Rao,31,1,A1
808,873,Vinay Desai,20,1,A1
809,873,Prakash Iyer,24,1,A2
810,876,Shivakumar Iyer,36,1,A1
811,877,David Hiremath,35,1,A1
812,879,Sunil Kori,47,1,A1
813,880,Rajesh Kori,48,1,A1
814,881,Ashok Devaraj,34,1,A1
815,882,Prakash Rao,52,1,A1
816,883,Gopal Biradar,38,1,A1
817,884,Sunil Rao,20,1,A1
818,885,Prasad L,26,1,A1
819,887,Rohit Desai,23,1,A1
820,891,Thomas P,26,1,A1
821,893,Syed Periyapatna,42,1,A1
822,894,Imran Ballal,31,1,A1
823,895,Imran S,43,1,A1
824,895,Arun Prasad,19,1,A2
825,896,Nagaraj Desai,20,1,A1
826,898,Rajesh Rao,45,1,A1
827,898,Rohit Naik,30,1,A2
828,899,Naveen Swamy,33,1,A1
829,903,Syed Banakar,27,1,A1
830,903,Umesh Hegde,52,1,A2
831,904,Harish Bhat,24,1,A1
832,905,Sunil Kulkarni,32,1,A1
833,905,Nagaraj Reddy,53,1,A2
834,909,Yogesh Biradar,34,1,A1
835,909,Mahesh Angadi,36,1,A2
836,909,Rohit Shetty,52,1,A3
837,910,Kiran Angadi K,36,1,A1
838,912,Darshan Naik,39,1,A1
839,912,Naveen P,21,1,A2
840,914,Syed Pai,40,1,A1
841,914,Deepak Hiremath,51,1,A2
842,915,Vijay Rao,26,1,A1
843,917,Naveen Kumar,24,1,A1
844,919,Kiran Gowda,41,1,A1
845,920,Prasad Angadi,20,1,A1
846,922,Raghavendra Prasad,55,1,A1
847,922,Basavaraj Kumar,43,1,A2
848,923,Raghavendra Murthy P,40,1,A1
849,923,Srinivas Kori,46,1,A2
850,925,Abdul Gowda,55,1,A1
851,927,Kiran Hiremath,43,1,A1
852,929,Fathima Kamath,29,2,A1
853,931,Sandeep Hiremath S,50,1,A1
854,933,Prakash Rao,35,1,A1
855,934,Thomas Patil,40,1,A1
856,934,Vinay T,45,1,A2
857,935,Sowmya Poojary,20,2,A1
858,935,Madhu Kori,50,1,A2
859,938,Rajesh D,32,1,A1
860,939,Gopal D,34,1,A1
861,940,Vijay Kamath,22,1,A1
862,942,Sandeep N,38,1,A1
863,944,Lokesh Ballal,35,1,A1
864,945,Lokesh Angadi,20,1,A1
865,946,Nagaraj Murthy,52,1,A1
866,946,Uma Rao,50,2,A2
867,950,Kiran Shetty,55,1,A1
868,950,Santosh Gowda,44,1,A2
869,952,Darshan Banakar,43,1,A1
870,953,Suresh Prasad,20,1,A1
871,953,Darshan Acharya G,45,1,A2
872,954,Sandeep Prasad,52,1,A1
873,955,Ashok Kulkarni,19,1,A1
874,956,Anil Desai,53,1,A1
875,958,S Gangavathi,40,1,A1
876,958,Imran Poojary,32,1,A2
877,960,Ravi Hosadurga,53,1,A1
878,962,Shwetha M,51,2,A1
879,963,Anil Jadhav,20,1,A1
880,963,Basavaraj Gowda,46,1,A2
881,965,Roopa Jadhav,42,2,A1
882,969,Nagaraj R,43,1,A1
883,969,Syed V,28,1,A2
884,972,Madhu Kulkarni,40,1,A1
885,972,Raghavendra D,40,1,A2
886,973,Girish Angadi,30,1,A1
887,974,Imran Banakar,50,1,A1
888,975,Thomas Nayak,53,1,A1
889,977,Karthik Rao,32,1,A1
890,977,Prakash Nayak,48,1,A2
891,978,Imran Murthy,55,1,A1
892,979,Karthik Desai,53,1,A1
893,980,Manasa Acharya,25,2,A1
894,981,Madhu Hegde,46,1,A1
895,982,Rohit Kamath,23,1,A1
896,982,Grace Banakar,40,2,A2
897,986,Harish Desai,54,1,A1
898,988,Shivakumar Swamy,39,1,A1
899,989,Sushma Gowda,24,2,A1
900,991,Gopal Hanumanthappa,29,1,A1
901,992,Ravi Desai,25,1,A1
902,993,David Iyer,39,1,A1
903,995,A Chikodi,35,1,A1
904,995,Vishnu H,53,1,A2
905,996,Imran Setty,19,1,A1
906,996,Ganesh Shetty,27,1,A2
907,998,Umesh Bhat,26,1,A1
908,999,Girish Swamy,27,1,A1
909,1000,Naveen Naik,24,1,A1
910,1001,Vidya Kumar,25,2,A1
911,1002,Praveen Nayak,32,1,A1
912,1003,Prakash Reddy,44,1,A1
913,1004,V Alur,24,1,A1
914,1004,Basavaraj Kori,39,1,A2
915,1005,Ganesh Devaraj,48,1,A1
916,1006,Ayesha Swamy,38,2,A1
917,1007,Kavya Kori,36,2,A1
918,1007,Gopal Setty M,29,1,A2
919,1009,Abdul Kori,21,1,A1
920,1009,Manjunath Naik,36,1,A2
921,1011,Raghavendra Acharya,44,1,A1
922,1011,Karthik Desai N,54,1,A2
923,1015,Darshan V,47,1,A1
924,1016,Shankar M,41,1,A1
925,1018,Ganesh Ajjampura,53,1,A1
926,1019,Lokesh Patil,39,1,A1
927,1019,Nagaraj Holalkere H,49,1,A2
928,1023,Fathima Murthy,37,2,A1
929,1023,Karthik B,28,1,A2
930,1025,Arun V,48,1,A1
931,1025,Rajesh Ajjampura,51,1,A2
932,1027,Naveen Banakar,44,1,A1
933,1029,Gopal Setty,34,1,A1
934,1030,Syed Acharya,25,1,A1
935,1030,Geetha Poojary D,34,2,A2
936,1031,Imran Prasad,28,1,A1
937,1032,Ganesh Banakar,22,1,A1
938,1032,Basavaraj Patil P,26,1,A2
939,1032,Ganesh Poojary,32,1,A3
940,1034,Ravi Patil V,25,1,A1
941,1037,Karthik A,52,1,A1
942,1038,Imran Shetty,50,1,A1
943,1039,Anil Naik,44,1,A1
944,1039,Yogesh Iyer,28,1,A2
945,1042,Kiran Nayak,44,1,A1
946,1043,Naveen Rao,55,1,A1
947,1043,Kiran Kori,32,1,A2
948,1043,Sahana Desai,44,2,A3
949,1046,Rohit Prasad,37,1,A1
950,1046,Uma Gowda,37,2,A2
951,1046,Umesh Gowda,46,1,A3
952,1047,V Sirsi,27,1,A1
953,1049,Sandeep Shetty,34,1,A1
954,1049,Manjunath Gokak,22,1,A2
955,1049,Vinay Gowda,25,1,A3
956,1050,Vishnu Acharya,27,1,A1
957,1050,David Acharya,31,1,A2
958,1051,Fathima Prasad S,19,2,A1
959,1052,Syed Banakar,36,1,A1
960,1053,Ravi Desai,35,1,A1
961,1053,Santosh Shetty,48,1,A2
962,1054,Sunitha Kumar,23,2,A1
963,1054,David Patil,23,1,A2
964,1058,Ashwini Jadhav,40,2,A1
965,1059,Basavaraj Hegde,34,1,A1
966,1061,Venkatesh Alur,53,1,A1
967,1061,Deepak Murthy,40,1,A2
968,1062,Shankar Devaraj,51,1,A1
969,1062,Basavaraj Prasad,49,1,A2
970,1064,Kavya Jevargi,22,2,A1
971,1065,Chandru P,20,1,A1
972,1066,Rajesh Pai,48,1,A1
973,1066,Gopal B,54,1,A2
974,1071,Suresh Nayak,43,1,A1
975,1071,Manasa Kamath,25,2,A2
976,1074,Vijay Reddy,30,1,A1
977,1074,Ashok Pai,54,1,A2
978,1076,Thomas Acharya,54,1,A1
979,1077,Sandeep Setty,26,1,A1
980,1078,Nagaraj Murthy,27,1,A1
981,1078,Arun Desai,34,1,A2
982,1078,Gopal Desai,46,1,A3
983,1079,Darshan M,54,1,A1
984,1080,Ashok Reddy,29,1,A1
985,1083,Lokesh Iyer V,37,1,A1
986,1085,Vijay Banakar,27,1,A1
987,1085,Fathima Kamath,38,2,A2
988,1085,Vijay Karkala,33,1,A3
989,1086,Umesh Hanumanthappa,42,1,A1
990,1087,Shivakumar Patil,49,1,A1
991,1088,Shankar Swamy,35,1,A1
992,1090,Madhu Kulkarni,49,1,A1
993,1092,Venkatesh Hiremath,23,1,A1
994,1092,Ashok Swamy,35,1,A2
995,1092,Divya Reddy,35,2,A3
996,1093,Manjunath Gowda,52,1,A1
997,1094,Rajesh L,29,1,A1
998,1095,Ashok G,52,1,A1
999,1096,Syed Poojary,22,1,A1
1000,1096,Shankar T,52,1,A2
1001,1097,Nagaraj Gowda,52,1,A1
1002,1099,Karthik Jagalur V,20,1,A1
1003,1101,Vinay Jadhav,42,1,A1
1004,1102,M Ponnampet,41,2,A1
1005,1102,Ravi N,29,1,A2
1006,1103,Venkatesh Nayak,22,1,A1
1007,1104,Imran Shetty,46,1,A1
1008,1104,Venkatesh Gowda,51,1,A2
1009,1107,Imran Nayak,34,1,A1
1010,1108,Santosh Acharya,29,1,A1
1011,1110,Chaitra Kulkarni M,40,2,A1
1012,1110,S Ramdurg,51,1,A2
1013,1112,Imran L,26,1,A1
1014,1112,Syed L,25,1,A2
1015,1113,Prasad Poojary,43,1,A1
1016,1113,Madhu Prasad,40,1,A2
1017,1114,Shankar Acharya,29,1,A1
1018,1114,Mahesh Murthy,50,1,A2
1019,1115,Santosh Gowda,54,1,A1
1020,1116,Divya Biradar D,48,2,A1
1021,1116,Rohit Jadhav,49,1,A2
1022,1118,Nagaraj Shetty,19,1,A1
1023,1119,David Reddy,30,1,A1
1024,1121,Suresh Shetty,33,1,A1
1025,1122,Yogesh Rao,33,1,A1
1026,1123,Abdul Kulkarni,29,1,A1
1027,1125,Basavaraj Swamy,40,1,A1
1028,1127,Naveen Bhat,53,1,A1
1029,1128,Darshan Prasad,27,1,A1
1030,1129,Ramesh Nayak,21,1,A1
1031,1130,Sujatha T,20,2,A1
1032,1132,Yogesh Prasad,45,1,A1
1033,1133,Deepa Desai,20,2,A1
1034,1133,Srinivas Hiremath,44,1,A2
1035,1135,Abdul D,55,1,A1
1036,1137,Nagaraj Kori,33,1,A1
1037,1138,Girish L,52,1,A1
1038,1141,Ravi Murthy,32,1,A1
1039,1141,Harish Kamath,50,1,A2
1040,1143,Sujatha Poojary,52,2,A1
1041,1146,Anil Gowda A,29,1,A1
1042,1147,Rajesh Iyer V,26,1,A1
1043,1151,Abdul L,38,1,A1
1044,1151,Vinay A,49,1,A2
1045,1153,Anitha Kori,34,2,A1
1046,1154,Girish Reddy,48,1,A1
1047,1155,Praveen Patil,20,1,A1
1048,1157,Nagaraj N,31,1,A1
1049,1157,Vijay Reddy,29,1,A2
1050,1158,Venkatesh S,42,1,A1
1051,1159,Chandru Reddy,27,1,A1
1052,1159,Nagaraj Gowda,41,1,A2
1053,1160,Chandru Basavakalyan,22,1,A1
1054,1160,Santosh A,23,1,A2
1055,1161,Deepak Jadhav,29,1,A1
1056,1163,Srinivas Poojary,34,1,A1
1057,1167,Rohit Nayak,22,1,A1
1058,1168,Vijay Gowda,23,1,A1
1059,1169,Rajesh Hiremath,51,1,A1
1060,1169,Manjunath Hegde N,34,1,A2
1061,1170,Roopa Bhat,33,2,A1
1062,1172,Naveen H,41,1,A1
1063,1174,Kiran Rao H,26,1,A1
1064,1177,Deepak Reddy,55,1,A1
1065,1177,Imran Shetty,52,1,A2
1066,1177,Thomas Naik K,22,1,A3
1067,1178,Girish Hegde,26,1,A1
1068,1178,Nagaraj Birur,44,1,A2
1069,1181,Nagaraj Hegde,50,1,A1
1070,1181,Girish Jadhav,54,1,A2
1071,1184,David Devaraj B,47,1,A1
1072,1186,Basavaraj Kulkarni,24,1,A1
1073,1187,Sandeep Jadhav,45,1,A1
1074,1187,Grace G,53,2,A2
1075,1187,Rajesh Swamy,24,1,A3
1076,1188,Vijay Bhatkal,49,1,A1
1077,1189,Suresh R,45,1,A1
1078,1191,Madhu Swamy,31,1,A1
1079,1192,Venkatesh Murthy,38,1,A1
1080,1194,Abdul Harihar,25,1,A1
1081,1194,Divya Nayak,31,2,A2
1082,1195,Srinivas Patil,33,1,A1
1083,1196,Prakash Swamy,20,1,A1
1084,1196,Arun Kulkarni,22,1,A2
1085,1198,Lokesh Biradar,47,1,A1
1086,1198,Prasad Rao,25,1,A2
1087,1199,Harish Shetty,20,1,A1
1088,1200,Karthik Biradar,50,1,A1
1089,1201,Nagaraj Reddy,44,1,A1
1090,1202,Meena Swamy,21,2,A1
1091,1202,Padma Belthangady,33,2,A2
1092,1204,Arun Poojary,54,1,A1
1093,1205,Manjunath A,23,1,A1
1094,1206,David Hegde,39,1,A1
1095,1209,Imran Murthy,26,1,A1
1096,1210,Prasad K,35,1,A1
1097,1211,Naveen Hegde,24,1,A1
1098,1217,Netra Shetty,37,2,A1
1099,1218,Srinivas Naik,47,1,A1
1100,1219,Gopal Jadhav,42,1,A1
1101,1220,Deepak Bhat,53,1,A1
1102,1221,Anil Kamath,41,1,A1
1103,1226,Chaitra Hegde,32,2,A1
1104,1227,Vijay Ballal,42,1,A1
1105,1228,Yogesh Iyer,22,1,A1
1106,1228,Madhu Naik B,32,1,A2
1107,1229,Rajesh S,22,1,A1
1108,1231,Nagaraj Kadur,21,1,A1
1109,1232,Vijay Gowda,48,1,A1
1110,1232,Rohit Prasad,36,1,A2
1111,1232,Venkatesh Kulkarni,28,1,A3
1112,1233,Gopal K,53,1,A1
1113,1233,Fathima Biradar A,28,2,A2
1114,1235,Vishnu Kundgol,43,1,A1
1115,1235,Prasad L,34,1,A2
1116,1236,Abdul Iyer,23,1,A1
1117,1238,Ashok Kulkarni,38,1,A1
1118,1239,Sandeep M,19,1,A1
1119,1239,Raghavendra Acharya L,42,1,A2
1120,1240,Sujatha Reddy,36,2,A1
1121,1244,Chandru Hiremath T,45,1,A1
1122,1247,Mohan Setty,46,1,A1
1123,1250,Syed Acharya,52,1,A1
1124,1250,Divya Kori,43,2,A2
1125,1251,Karthik Setty,54,1,A1
1126,1252,Mahesh Reddy,44,1,A1
1127,1252,Santosh Acharya,45,1,A2
1128,1254,Ashok Bhat,47,1,A1
1129,1254,Ravi Angadi,30,1,A2
1130,1257,Chandru Swamy,34,1,A1
1131,1257,Venkatesh Jadhav H,40,1,A2
1132,1258,Gopal Kamath P,35,1,A1
1133,1260,Praveen Desai,43,1,A1
1134,1261,Arun Murthy,41,1,A1
1135,1262,Venkatesh R,24,1,A1
1136,1264,Girish Angadi M,20,1,A1
1137,1264,Chandru Kulkarni,40,1,A2
1138,1268,Rohit Poojary M,21,1,A1
1139,1268,Madhu Shetty,49,1,A2
1140,1269,Vijay Pai,46,1,A1
1141,1269,Naveen M,25,1,A2
1142,1270,Sandeep Kori,36,1,A1
1143,1271,Praveen Biradar,52,1,A1
1144,1273,Darshan A,27,1,A1
1145,1275,Vishnu Kumar,30,1,A1
1146,1276,Girish Kori,39,1,A1
1147,1276,Imran Setty,55,1,A2
1148,1276,Anil Naik,25,1,A3
1149,1277,Arun Kamath,54,1,A1
1150,1278,Ramesh Hiremath,42,1,A1
1151,1278,Ravi M,40,1,A2
1152,1279,Mohan Gowda,49,1,A1
1153,1280,Yogesh Naik,36,1,A1
1154,1281,Vijay Prasad,26,1,A1
1155,1281,Rohit Hanumanthappa,25,1,A2
1156,1281,Sandeep Ballal,47,1,A3
1157,1282,Darshan Acharya,24,1,A1
1158,1282,Karthik Kori,41,1,A2
1159,1283,Ravi Yellapur,32,1,A1
1160,1284,Lokesh Madikeri,45,1,A1
1161,1285,Umesh Pai,55,1,A1
1162,1285,Umesh Nayak,44,1,A2
1163,1286,Thomas Biradar,25,1,A1
1164,1286,Raghavendra Setty,34,1,A2
1165,1286,Nagaraj Kulkarni,51,1,A3
1166,1287,Lakshmi Swamy G,26,2,A1
1167,1288,Madhu Iyer,40,1,A1
1168,1288,Ashok Hiremath,19,1,A2
1169,1290,Abdul Nagamangala,32,1,A1
1170,1290,Ganesh H,48,1,A2
1171,1291,Venkatesh Patil,37,1,A1
1172,1291,Kiran Desai A,42,1,A2
1173,1292,Anitha Devaraj,35,2,A1
1174,1292,Basavaraj Biradar,41,1,A2
1175,1292,Venkatesh Angadi,24,1,A3
1176,1294,Girish Marihal,46,1,A1
1177,1295,Ramesh Patil,40,1,A1
1178,1296,Madhu Shetty,32,1,A1
1179,1297,Netra Setty,22,2,A1
1180,1298,Prasad Hiremath,47,1,A1
1181,1298,Deepak Gowda,19,1,A2
1182,1300,Basavaraj Murthy,20,1,A1
1183,1301,Basavaraj Devaraj,55,1,A1
1184,1303,Abdul Patil,43,1,A1
1185,1303,Syed Gowda,40,1,A2
1186,1307,Girish Pai V,43,1,A1
1187,1308,Deepak Acharya A,23,1,A1
1188,1308,Shankar Naik,24,1,A2
1189,1309,David Kori,45,1,A1
1190,1310,Imran V,47,1,A1
1191,1311,Syed Gangavathi,27,1,A1
1192,1311,Mohan Hanumanthappa,32,1,A2
1193,1311,Basavaraj Gowda,44,1,A3
1194,1312,Ravi D,51,1,A1
1195,1312,Ashok Reddy,23,1,A2
1196,1313,Ramesh Pai,49,1,A1
1197,1314,Naveen Poojary,32,1,A1
1198,1315,Arun Swamy,24,1,A1
1199,1315,Ganesh Jadhav,37,1,A2
1200,1315,Kiran Naik G,54,1,A3
1201,1316,Shankar Kumar,39,1,A1
1202,1316,Ravi Reddy,20,1,A2
1203,1317,Vinay Kulkarni R,53,1,A1
1204,1319,Sahana Angadi,54,2,A1
1205,1320,Chandru Nayak,40,1,A1
1206,1320,Praveen Shetty,39,1,A2
1207,1321,Mahesh Jadhav,27,1,A1
1208,1323,Vijay Hegde,32,1,A1
1209,1323,Thomas Pai,39,1,A2
1210,1324,Sunil Pai,36,1,A1
1211,1326,Harish Patil,34,1,A1
1212,1326,Lokesh Poojary,40,1,A2
1213,1329,Syed Jadhav,46,1,A1
1214,1332,Vijay Kulkarni,42,1,A1
1215,1332,Gopal Nayak,19,1,A2
1216,1333,Shivakumar K,50,1,A1
1217,1333,Chandru Banakar,41,1,A2
1218,1336,Harish Rao,52,1,A1
1219,1336,Raghavendra Kamath,51,1,A2
1220,1343,Ashok P,20,1,A1
1221,1346,Vijay Setty,28,1,A1
1222,1348,Ashok Jadhav,54,1,A1
1223,1349,Vinay Reddy,33,1,A1
1224,1349,Kiran Reddy,23,1,A2
1225,1351,Shivakumar Hiremath A,55,1,A1
1226,1351,Shankar Reddy,28,1,A2
1227,1351,Syed Gangavathi M,51,1,A3
1228,1353,Ramesh N,27,1,A1
1229,1353,Abdul Hanumanthappa,40,1,A2
1230,1354,Mahesh Acharya,39,1,A1
1231,1355,Vijay Nayak,31,1,A1
1232,1358,Sunil K,32,1,A1
1233,1363,Chandru Acharya,43,1,A1
1234,1364,Santosh Mudgal,52,1,A1
1235,1364,Ravi Acharya,35,1,A2
1236,1365,Imran Bhat,29,1,A1
1237,1365,Yogesh Murthy,25,1,A2
1238,1365,Madhu Pai,44,1,A3
1239,1366,Anil Patil,45,1,A1
1240,1368,Ashok H,48,1,A1
1241,1368,Rohit Biradar,24,1,A2
1242,1368,Thomas T,40,1,A3
1243,1371,Sandeep Shetty,53,1,A1
1244,1374,Roopa Banakar,20,2,A1
1245,1375,Sahana Jadhav,46,2,A1
1246,1376,Basavaraj M,54,1,A1
1247,1378,David Swamy S,54,1,A1
1248,1378,Deepak T,33,1,A2
1249,1382,Girish Nayak H,49,1,A1
1250,1382,Sunitha Devaraj G,51,2,A2
1251,1383,Thomas L,49,1,A1
1252,1385,Imran L,32,1,A1
1253,1385,Venkatesh Patil,36,1,A2
1254,1389,Prakash Reddy,48,1,A1
1255,1390,Umesh Kumar,33,1,A1
1256,1390,Santosh Murthy,49,1,A2
1257,1390,Raghavendra Rao,43,1,A3
1258,1391,Prakash H,26,1,A1
1259,1391,Ashwini Rao,50,2,A2
1260,1393,Manjunath Angadi,19,1,A1
1261,1395,Imran M,46,1,A1
1262,1395,Padma Rao,19,2,A2
1263,1395,Imran M,44,1,A3
1264,1396,Ganesh Kumar,23,1,A1
1265,1399,Ramesh T,22,1,A1
1266,1399,Nagaraj B,51,1,A2
1267,1401,Santosh Banakar,55,1,A1
1268,1404,Vishnu Magadi S,48,1,A1
1269,1405,Ramesh Acharya,43,1,A1
1270,1406,Thomas Pai,29,1,A1
1271,1407,Nagaraj Setty K,55,1,A1
1272,1407,Basavaraj Hanumanthappa L,28,1,A2
1273,1407,Santosh Honnali S,27,1,A3
1274,1408,Rekha Reddy,53,2,A1
1275,1409,Naveen B,23,1,A1
1276,1409,Lakshmi Kulkarni,39,2,A2
1277,1409,Naveen Hanumanthappa B,42,1,A3
1278,1410,Manasa Bhat,33,2,A1
1279,1411,Harish Murthy,55,1,A1
1280,1412,Sunitha Poojary M,26,2,A1
1281,1413,Divya Kori,24,2,A1
1282,1416,Sandeep Prasad,19,1,A1
1283,1417,Anil Kumar,39,1,A1
1284,1418,Raghavendra Hegde,38,1,A1
1285,1418,Manjunath Biradar,47,1,A2
1286,1419,Yogesh Desai,51,1,A1
1287,1420,Shankar Shetty R,27,1,A1
1288,1421,Vishnu Shetty,36,1,A1
1289,1421,Rajesh Hiremath,38,1,A2
1290,1422,Divya B,42,2,A1
1291,1424,Mohan Angadi,32,1,A1
1292,1424,Harish Ballal N,29,1,A2
1293,1427,Thomas Banakar,23,1,A1
1294,1428,Ashwini Desai,54,2,A1
1295,1428,Sahana Pai N,31,2,A2
1296,1428,Ravi Kori,30,1,A3
1297,1429,David Shetty,44,1,A1
1298,1430,Deepak Hiremath,37,1,A1
1299,1432,Raghavendra Hegde,31,1,A1
1300,1432,Yogesh Ballal,46,1,A2
1301,1433,Raghavendra Biradar R,41,1,A1
1302,1435,Praveen Poojary G,47,1,A1
1303,1435,Thomas Gowda,23,1,A2
1304,1436,Grace Hanumanthappa,19,2,A1
1305,1437,Santosh Prasad,47,1,A1
1306,1437,Gopal Prasad,49,1,A2
1307,1438,Darshan Patil,29,1,A1
1308,1440,Ganesh Biradar,53,1,A1
1309,1443,Prakash Patil,30,1,A1
1310,1444,Sahana Patil,23,2,A1
1311,1448,Rajesh Prasad,34,1,A1
1312,1449,Prasad Naik,24,1,A1
1313,1451,Umesh Hiriyur T,45,1,A1
1314,1451,Shivakumar Hegde,20,1,A2
1315,1452,Prasad Iyer,39,1,A1
1316,1452,Prasad Patil,49,1,A2
1317,1453,Venkatesh Jadhav,53,1,A1
1318,1454,Prakash Banakar,25,1,A1
1319,1455,Vishnu Hanumanthappa,52,1,A1
1320,1455,Ramesh Devaraj,54,1,A2
1321,1461,Mohan Poojary D,53,1,A1
1322,1462,Rajesh Rao,34,1,A1
1323,1463,Syed Acharya,19,1,A1
1324,1466,Imran Acharya,51,1,A1
1325,1470,Sushma Nayak G,32,2,A1
1326,1471,Thomas Holenarasipur,55,1,A1
1327,1473,Ravi Swamy,30,1,A1
1328,1474,Shankar Kamath,38,1,A1
1329,1477,Chandru Angadi,39,1,A1
1330,1477,Kavya Murthy,23,2,A2
1331,1478,Vinay L,46,1,A1
1332,1484,Anil Desai,50,1,A1
1333,1484,Shivakumar Nayak,48,1,A2
1334,1486,Thomas D,32,1,A1
1335,1489,Sunil Patil,38,1,A1
1336,1489,Ravi Pai,50,1,A2
1337,1494,Vinay Devaraj,53,1,A1
1338,1495,Shivakumar Setty,37,1,A1
1339,1495,Manasa Hiremath N,28,2,A2
1340,1495,Rohit Ballal,33,1,A3
1341,1496,Imran Murthy,53,1,A1
1342,1496,Raghavendra Hanumanthappa,33,1,A2
1343,1499,Nagaraj Desai,51,1,A1
1344,1499,Venkatesh Shetty,40,1,A2
1345,1500,Ashwini Shetty,44,2,A1
1346,1501,Ashwini Murthy,35,2,A1
1347,1501,Karthik Patil,45,1,A2
1348,1503,Ganesh L,34,1,A1
1349,1504,Girish Banakar,25,1,A1
1350,1505,Sandeep Patil,49,1,A1
1351,1506,Prasad Ballal,30,1,A1
1352,1506,Arun Hiremath,44,1,A2
