ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
605,605,Karthik Patil,49,10,1,3,1
606,606,Sahana Desai G,51,1,1,3,2
607,607,Ganesh Nayak R,45,2,1,4,1
608,608,Darshan Setty D,41,7,2,2,1
609,609,Thomas K,27,3,1,3,1
610,610,Ayesha Devaraj,49,6,1,4,2
611,611,Yamuna Kori T,29,2,1,4,2
612,612,Sushma V,63,6,1,2,2
613,613,David Setty,32,9,1,2,1
614,614,Nandini Nayak,25,5,1,1,2
615,615,Sowmya Hanumanthappa,40,2,1,3,2
616,616,Mohan Setty L,49,5,1,3,1
617,617,Anitha Shetty,55,9,1,2,2
618,618,Rekha V,66,3,1,3,2
619,619,Nagaraj Shetty,30,10,1,4,1
620,620,Shwetha Patil,46,8,2,4,2
621,621,Kiran Gowda,65,3,1,5,1
622,622,David Gowda,30,9,1,1,1
623,623,Nagaraj R,37,3,1,1,3
624,624,Roopa Poojary,67,1,1,3,2
625,625,Shankar Ballal,25,4,1,4,1
626,626,Manjunath Prasad,44,1,1,4,1
627,627,Praveen Kulkarni,26,10,1,5,1
628,628,Vishnu Banakar,27,5,5,1,1
629,629,Prakash Kori,59,6,1,3,1
630,630,Santosh Poojary,67,2,1,5,1
631,631,Deepa Gowda,38,5,1,4,2
632,632,Divya Pai,22,8,1,4,2
633,633,Raghavendra N,25,7,1,3,1
634,634,Deepa G,34,2,1,4,2
635,635,Syed Angadi,58,5,1,5,1
636,636,Sujatha Gowda L,56,3,1,5,2
637,637,Shankar M,51,4,1,5,1
638,638,Yamuna Prasad,56,9,1,1,2
639,639,Basavaraj Gowda,18,10,1,2,1
640,640,Syed Kamath,28,8,2,3,1
641,641,Bharathi Desai,64,6,1,5,2
642,642,Thomas Nayak,28,3,1,4,1
643,643,Suresh Setty,56,1,1,5,1
644,644,Rekha Rao,46,10,1,3,2
645,645,Suresh Reddy R,51,9,1,1,1
646,646,Sujatha Poojary,65,6,1,4,2
647,647,Naveen H,39,2,1,1,1
648,648,Ashok Bhat,40,8,3,3,1
649,649,Imran Kumar A,27,6,2,1,1
650,650,Rajesh Desai N,59,5,1,3,1
651,651,Sahana Acharya R,22,8,1,2,2
652,652,Vijay Jadhav,37,9,1,3,1
653,653,Fathima Biradar,22,6,1,4,2
654,654,Yogesh Shetty,57,3,1,2,1
655,655,Sahana Setty,53,4,1,3,2
656,656,Netra Hanumanthappa,58,4,1,3,2
657,657,Vidya Gowda,55,4,1,4,2
658,658,Meena Shetty,38,4,1,2,2
659,659,Shwetha S,26,2,1,2,2
660,660,Sunil Biradar,52,2,1,4,1
661,661,Manjunath Hegde,28,7,1,1,1
662,662,Anil Biradar,38,2,1,2,1
663,663,Ramesh Murthy,19,6,1,2,1
664,664,Nandini Acharya,52,6,1,5,2
665,665,Arun Gowda,29,9,1,2,1
666,666,Anil Shetty,27,8,2,1,1
667,667,Pooja Swamy,65,7,1,2,2
668,668,Vishnu Hanumanthappa,64,6,5,5,1
669,669,Ravi Biradar,22,5,1,2,3
670,670,Manasa Gowda,66,2,1,2,2
671,671,Vishnu Nayak,67,3,1,5,1
672,672,Sahana Hanumanthappa,55,7,1,5,2
673,673,Abdul Biradar,28,6,1,1,1
674,674,Vishnu M,50,10,1,4,1
675,675,Vijay Desai,70,1,1,3,1
676,676,Ashok Patil,58,5,2,5,1
677,677,Gopal Shetty,32,10,1,1,1
678,678,Sahana Angadi R,23,8,1,2,2
679,679,Karthik Reddy,49,10,1,2,1
680,680,Fathima Patil,69,7,1,4,2
681,681,David Ballal,48,8,1,2,1
682,682,Raghavendra Gowda,56,8,1,2,1
683,683,Gopal Desai,21,6,1,5,1
684,684,Darshan Kulkarni,24,8,1,4,1
685,685,Srinivas Desai,36,6,1,4,1
686,686,Shankar A,50,5,2,2,1
687,687,Kavya Kumar,26,8,1,5,2
688,688,Suresh T,51,1,1,2,1
689,689,Abdul Iyer,70,5,1,1,1
690,690,Vidya Naik,63,2,1,2,2
691,691,Thomas Hegde G,65,4,1,1,1
692,692,Kiran Jadhav,62,1,1,4,1
693,693,Umesh Acharya,19,6,1,3,1
694,694,Rekha R,55,9,2,2,2
695,695,Lakshmi Iyer,32,4,1,4,2
696,696,Nagaraj Reddy,65,4,1,4,1
697,697,Sunil Jadhav,31,9,1,5,1
698,698,Syed H,26,7,1,3,1
699,699,Rohit G,45,7,1,4,1
700,700,Shwetha L,28,10,1,5,2
701,701,Anitha Prasad,59,6,1,3,2
702,702,Nandini Kulkarni,49,3,1,3,2
703,703,Ashwini Kulkarni,42,9,1,1,2
704,704,Manasa Naik,38,3,1,5,2
705,705,Anitha Devaraj,36,5,1,2,2
706,706,Syed Poojary,43,3,1,3,1
707,707,Meena Kamath,53,7,1,3,2
708,708,Shankar Kumar,52,9,1,3,1
709,709,Prasad Devaraj,57,1,1,4,1
710,710,David R,45,5,2,1,1
711,711,Sahana Kulkarni,21,9,1,3,2
712,712,Uma Gowda,41,1,1,4,2
713,713,Chaitra Angadi,40,5,2,5,2
714,714,Syed Reddy V,66,4,1,5,1
715,715,Sahana Gowda,44,4,1,4,2
716,716,Girish Biradar,40,3,1,1,1
717,717,Bharathi Patil N,45,8,1,2,2
718,718,Thomas Ballal,22,10,1,1,1
719,719,Ayesha Naik,23,1,1,5,2
720,720,Ganesh Rao,68,4,1,5,1
721,721,Sunitha K,41,8,1,1,2
722,722,Venkatesh Banakar,65,9,1,1,1
723,723,Kiran Reddy,22,5,1,4,1
724,724,Harish Prasad,50,10,1,3,1
725,725,Manjunath Angadi,37,9,1,5,1
726,726,Ramesh Shetty,19,4,1,5,1
727,727,Vishnu Rao,27,10,7,1,1
728,728,Ayesha Desai,37,10,7,5,2
729,729,Srinivas Murthy,27,8,1,2,1
730,730,Ashok R,35,3,1,5,1
731,731,Thomas Bhat,37,1,1,1,1
732,732,Anitha Devaraj,70,9,1,3,2
733,733,Uma G,29,10,1,5,2
734,734,Ashwini Banakar,18,7,1,3,2
735,735,Sujatha Gowda,63,8,1,5,2
736,736,Imran Bhat,22,4,1,2,1
737,737,David Jadhav,20,9,1,3,1
738,738,Meena Kulkarni,68,9,1,5,2
739,739,Praveen M,26,3,1,5,1
740,740,Shivakumar D,29,9,1,5,1
741,741,Mahesh Banakar,24,4,1,4,1
742,742,Bhavya Naik,57,9,1,4,2
743,743,Rohit Nayak,53,7,1,3,1
744,744,Venkatesh Biradar S,22,4,1,1,1
745,745,Ayesha Prasad,63,3,1,2,2
746,746,Arun Hiremath,26,8,1,2,1
747,747,Sowmya Swamy,33,10,1,3,2
748,748,Ravi Poojary,65,9,1,4,1
749,749,Rekha Banakar,50,9,1,4,2
750,750,Bharathi Murthy,59,2,1,2,2
751,751,Ramya Hegde,63,5,2,5,2
752,752,Vijay Rao,43,9,1,3,1
753,753,Chandru Banakar,58,9,1,3,1
754,754,Yamuna N,27,2,1,1,2
755,755,Netra Hanumanthappa,38,1,1,5,2
756,756,Vinay Setty,30,1,1,2,1
757,757,Nandini L,49,4,1,1,2
758,758,Prakash K,53,6,1,3,1
759,759,Ravi T,57,6,1,1,1
760,760,Ramya Acharya,69,1,1,1,2
761,761,David Patil,56,10,1,3,1
762,762,Naveen Prasad,52,5,1,1,1
763,763,Rohit Ballal,20,10,1,3,1
764,764,Vijay Reddy,21,10,5,2,1
765,765,Basavaraj Kulkarni,64,7,1,5,1
766,766,Shwetha Desai,32,9,1,5,2
767,767,Geetha P,19,3,1,1,2
768,768,Ashwini Devaraj,43,1,1,5,2
769,769,Naveen Kamath,42,2,1,1,1
770,770,Thomas Iyer,22,6,1,3,1
771,771,Fathima Murthy M,66,7,1,3,2
772,772,Vinay T,41,6,1,2,1
773,773,Rohit Devaraj,42,6,2,2,1
774,774,Rohit Acharya S,35,1,1,4,1
775,775,Harish Acharya,30,6,1,3,1
776,776,Prakash Naik,44,3,1,4,1
777,777,Meena Devaraj,68,9,1,3,2
778,778,Rohit Pai,62,6,1,2,1
779,779,Manasa Kamath,37,2,1,4,2
780,780,Syed Poojary,62,7,1,2,1
781,781,Meena Patil K,29,3,2,4,2
782,782,Sandeep Setty,54,3,2,3,1
783,783,Harish Setty R,35,8,1,1,1
784,784,Yamuna Kulkarni,30,9,1,1,2
785,785,Kiran R,48,3,1,3,1
786,786,Umesh Naik,38,4,2,1,1
787,787,Ravi Swamy,37,7,1,2,1
788,788,Anitha Setty,59,2,1,3,2
789,789,Chandru Biradar,45,2,1,3,1
790,790,Suresh M,47,2,1,2,1
791,791,Mahesh Hanumanthappa,18,3,5,1,1
792,792,Thomas Swamy,63,9,1,1,1
793,793,Ramesh Bhat,32,10,1,1,1
794,794,Prakash Kulkarni,22,3,1,1,1
795,795,Manasa Pai,44,6,1,2,2
796,796,Ravi Kumar,32,10,1,5,1
797,797,Yamuna Gowda,40,1,1,1,2
798,798,Rekha Kamath,29,1,1,2,2
799,799,Girish K,18,5,1,5,1
800,800,Chandru Rao,69,3,1,2,1
801,801,Shankar H,69,10,1,2,1
802,802,Lokesh Angadi,54,5,2,2,1
803,803,Anitha Hanumanthappa,33,7,1,3,2
804,804,Harish Hiremath,34,3,1,4,1
805,805,Mahesh Nayak,20,10,1,2,1
806,806,Ashok Reddy,26,6,2,5,1
807,807,Rajesh Patil,40,9,1,5,1
808,808,Sahana Iyer,24,5,5,5,2
809,809,Ayesha Naik,20,3,1,1,2
810,810,Vijay Gowda,24,4,1,4,1
811,811,Nandini Rao,51,5,1,1,2
812,812,Deepa Jadhav,37,6,1,4,2
813,813,Vinay Kulkarni,24,7,1,4,1
814,814,Mahesh Gowda,25,5,1,1,1
815,815,Gopal Poojary M,46,5,2,3,1
816,816,Rajesh Hiremath,45,9,1,3,1
817,817,Nandini Patil,70,2,1,5,2
818,818,Sunitha Hiremath,27,6,1,2,2
819,819,Ramya Bhat,27,1,1,2,2
820,820,Raghavendra Jadhav,41,5,1,4,1
821,821,Sushma Acharya,23,9,1,2,2
822,822,Rajesh P,18,9,3,3,1
823,823,Karthik Swamy,23,5,1,3,1
824,824,Naveen Pai D,28,2,1,1,1
825,825,Sushma Shetty R,53,1,1,4,2
826,826,Rohit Jadhav,47,5,1,1,1
827,827,Kavya Swamy,31,9,1,3,2
828,828,Mahesh Hiremath,54,6,1,3,1
829,829,Uma Gowda,55,2,1,3,2
830,830,Deepak Desai,61,5,4,2,1
831,831,Grace Naik,56,10,1,5,2
832,832,Ravi Shetty,18,10,1,2,1
833,833,Lakshmi V,19,4,1,5,2
834,834,Pooja Iyer,23,10,1,4,2
835,835,Srinivas Setty,70,8,1,5,1
836,836,Vishnu R,44,5,1,2,1
837,837,Uma Biradar P,66,2,1,2,2
838,838,Sunil Iyer,47,7,2,1,1
839,839,Rajesh Murthy,66,9,1,1,1
840,840,David Biradar,66,8,1,4,3
841,841,Naveen L,19,1,1,3,1
842,842,Bharathi Kamath,21,1,1,4,2
843,843,Syed Patil,32,10,1,2,1
844,844,Raghavendra Hiremath,70,1,1,4,1
845,845,Kavya Naik K,27,1,1,4,2
846,846,Vidya Pai,41,1,2,3,2
847,847,Umesh Prasad,68,5,1,4,1
848,848,Sahana Shetty,70,10,1,2,2
849,849,Ravi Kori,26,10,1,5,3
850,850,David Kamath,18,1,1,1,1
851,851,Rajesh Poojary,34,3,1,4,1
852,852,Vinay Bhat,51,7,1,2,1
853,853,Kiran Banakar,28,7,1,2,1
854,854,David Hiremath,27,10,2,4,1
855,855,Bhavya Pai V,63,3,1,5,2
856,856,Praveen Iyer,52,5,1,5,1
857,857,Chandru Angadi K,56,10,2,4,1
858,858,Shankar Hegde,69,2,1,5,1
859,859,Meena Poojary,29,6,1,4,2
860,860,Prasad R,20,3,1,3,1
861,861,Ganesh Swamy,25,8,1,1,1
862,862,Karthik Reddy,64,7,1,1,1
863,863,Praveen Desai,39,6,1,5,1
864,864,Prakash H,61,1,1,1,1
865,865,Mahesh Shetty,63,6,1,4,1
866,866,Mary Kulkarni,32,6,1,3,2
867,867,Divya Angadi,69,10,1,2,2
868,868,Meena Angadi,30,4,1,4,2
869,869,Vidya Nayak,59,2,5,4,2
870,870,Arun Setty,37,8,1,2,1
871,871,Girish Devaraj,33,5,1,1,1
872,872,Sandeep Hegde,62,6,1,4,1
873,873,Shwetha Gowda,51,7,1,5,2
874,874,Girish Naik,32,8,1,1,1
875,875,Vishnu Murthy,62,7,1,4,1
876,876,Venkatesh Kumar,39,8,1,3,1
877,877,Sushma Reddy,44,5,1,4,2
878,878,Srinivas Banakar,39,2,1,2,1
879,879,Ashwini Kumar,56,7,1,1,2
880,880,Srinivas Kori,20,10,6,5,1
881,881,Fathima Devaraj,48,1,1,4,2
882,882,Yogesh Shetty,58,3,3,2,1
883,883,Arun Kumar T,52,5,2,5,1
884,884,Girish K,22,5,1,3,1
885,885,Umesh Setty,55,2,3,2,1
886,886,Grace Patil,63,9,1,5,2
887,887,Ganesh Kamath H,32,7,1,1,1
888,888,Pooja Rao,30,3,1,1,2
889,889,Raghavendra Kamath,42,1,1,2,1
890,890,Thomas Shetty,25,1,5,1,1
891,891,Nandini Acharya,27,9,1,3,2
892,892,Venkatesh Nayak,23,1,1,4,1
893,893,Mahesh Hiremath,32,7,1,3,1
894,894,Rohit Biradar B,70,6,1,2,1
895,895,Yogesh Desai B,69,3,1,1,1
896,896,Srinivas Bhat,31,6,6,3,1
897,897,Shivakumar Rao,64,8,1,4,1
898,898,Shankar Devaraj,25,10,1,1,1
899,899,Sowmya Acharya,68,3,1,4,2
900,900,Sunitha Angadi,69,1,1,4,2
901,901,Vinay Naik,34,1,1,5,1
902,902,Gopal V,29,3,1,4,1
903,903,Darshan Nayak,68,2,1,5,1
904,904,Venkatesh Hiremath,26,1,1,2,1
905,905,Praveen Prasad,42,6,1,5,1
906,906,Ravi Kori,63,8,1,4,1
907,907,Roopa G,53,1,3,2,2
908,908,Sunil M,25,2,1,1,1
909,909,Vishnu Angadi,56,9,6,1,1
910,910,Lokesh Patil,18,1,1,4,1
911,911,Grace D,26,9,1,5,2
912,912,Vinay Kumar,53,10,1,1,1
913,913,Harish Bhat,62,6,1,5,1
914,914,Nandini Devaraj,64,4,1,3,2
915,915,Nagaraj Hegde,27,1,1,2,1
916,916,Kiran Banakar P,34,2,2,1,1
917,917,Imran Prasad,43,7,2,2,1
918,918,Lokesh Hanumanthappa P,59,5,1,2,1
919,919,Sushma Gowda,24,9,1,1,2
920,920,Manasa L,69,7,1,4,2
921,921,Pooja Hiremath,65,10,1,4,2
922,922,Chaitra V,63,10,1,4,2
923,923,Imran R,40,3,1,2,1
924,924,Syed Banakar,61,2,2,2,1
925,925,Chaitra T,67,9,1,3,2
926,926,Meena Rao,43,3,1,3,2
927,927,Divya Gowda,35,6,1,2,2
928,928,Yogesh M,46,9,1,1,1
929,929,Rohit Angadi G,18,9,1,1,1
930,930,Padma Patil,68,8,1,5,2
931,931,Naveen Kori,65,4,2,4,1
932,932,Prakash S,32,1,1,3,1
933,933,Prasad Kamath,55,1,1,3,1
934,934,Padma Bhat,28,8,2,2,2
935,935,Umesh Shetty,69,4,1,2,1
936,936,Mahesh B,47,1,1,4,1
937,937,Divya Kamath,54,2,1,1,2
938,938,Lakshmi Naik,21,10,1,1,2
939,939,Rohit Hegde,68,8,2,1,1
940,940,Thomas Gowda,56,1,1,2,1
941,941,Darshan Murthy,67,8,1,3,1
942,942,Netra Reddy,51,4,1,4,2
943,943,Girish Kori,34,10,1,3,1
944,944,Sandeep Rao,40,3,1,2,1
945,945,Girish Hegde,28,2,1,4,1
946,946,Shwetha H,35,1,1,2,2
947,947,Vijay Murthy,31,7,1,5,1
948,948,Manjunath N,20,1,1,2,1
949,949,Deepak Iyer,65,9,1,5,1
950,950,Ganesh Bhat,41,9,1,3,1
951,951,Shankar N,67,3,1,3,1
952,952,Ramesh Nayak,25,4,1,3,1
953,953,Shankar B,26,10,1,1,1
954,954,Netra Kamath,19,7,1,2,2
955,955,Ravi T,36,7,1,4,1
956,956,Rekha Hegde,23,7,1,3,2
957,957,Arun Kulkarni,22,10,1,3,1
958,958,Grace Prasad,46,7,1,3,2
959,959,Rohit Acharya,58,10,1,2,1
960,960,Syed Setty,24,3,1,1,1
961,961,Vishnu Patil G,50,9,1,1,1
962,962,Nagaraj Biradar,26,6,1,5,1
963,963,Suresh Shetty,49,5,1,4,1
964,964,Imran Murthy N,52,9,1,3,1
965,965,Prasad Banakar,47,1,1,3,1
966,966,David B,43,8,1,3,1
967,967,Grace S,20,5,1,3,2
968,968,Prakash R,26,10,1,5,1
969,969,Sahana Bhat,49,3,1,4,2
970,970,Shankar Prasad,19,4,1,2,1
971,971,Prasad Pai,67,2,1,2,1
972,972,Yogesh Reddy,47,3,1,1,1
973,973,Lakshmi Naik,19,2,1,1,2
974,974,Srinivas Biradar P,24,3,2,1,1
975,975,Ganesh Nayak,67,8,2,3,1
976,976,Ganesh K,63,2,2,5,1
977,977,Suresh L,51,7,1,2,1
978,978,Ramesh Setty,32,5,1,2,1
979,979,Mary Hegde,34,7,1,2,2
980,980,Rekha Pai K,49,1,1,1,2
981,981,Rajesh Nayak,58,4,1,4,1
982,982,Nagaraj Banakar,18,3,1,2,1
983,983,Ramya P,20,8,1,2,2
984,984,Shankar Biradar,58,8,1,4,1
985,985,Ayesha Reddy,45,6,1,5,2
986,986,Raghavendra Kumar,47,7,1,5,1
987,987,Sujatha Hanumanthappa,67,3,1,4,2
988,988,Chaitra Rao,28,1,1,1,2
989,989,Prasad Hanumanthappa L,45,1,1,5,1
990,990,Suresh Bhat N,62,2,1,4,1
991,991,Deepak Hegde P,47,9,1,5,1
992,992,Abdul Kamath,18,8,1,3,1
993,993,Syed Acharya,52,10,1,4,1
994,994,Padma Gowda,24,2,1,4,2
995,995,Grace Hiremath L,31,5,1,4,2
996,996,Padma Hanumanthappa,32,2,2,2,2
997,997,Santosh Patil S,41,2,1,2,1
998,998,Fathima Kori,48,3,2,5,2
999,999,Lakshmi H,61,8,1,2,2
1000,1000,Sahana Rao,67,1,1,4,2
1001,1001,Ayesha Kumar,48,8,1,4,2
1002,1002,Ravi Poojary,22,7,1,2,1
1003,1003,David Setty,29,9,1,5,1
1004,1004,Deepak Swamy,57,7,1,4,1
1005,1005,Deepa Hanumanthappa,39,6,1,4,2
1006,1006,Umesh Devaraj S,68,3,1,4,1
1007,1007,Rekha Nayak,23,2,1,1,2
1008,1008,Ravi Biradar,68,2,1,5,1
1009,1009,Syed Angadi,33,10,1,1,1
1010,1010,Grace L,26,8,2,1,2
1011,1011,Ashwini Kamath,56,8,1,3,2
1012,1012,Arun Banakar,57,6,1,5,1
1013,1013,Umesh Setty,40,10,1,4,1
1014,1014,Shivakumar Hanumanthappa,40,3,1,1,1
1015,1015,Santosh Setty,37,8,1,2,1
1016,1016,Madhu Biradar,41,3,1,2,1
1017,1017,Ashok Devaraj,54,7,1,4,3
1018,1018,Sunitha Kori,33,4,1,1,2
1019,1019,Roopa Reddy,65,8,1,3,2
1020,1020,Sunil H,21,1,1,1,1
1021,1021,Rekha Biradar D,35,7,1,4,2
1022,1022,Naveen Acharya,46,6,1,4,1
1023,1023,Nagaraj Angadi B,41,3,2,4,1
1024,1024,Anil Shetty S,34,6,1,1,1
1025,1025,Shankar G,36,4,1,3,1
1026,1026,Rohit Hegde,53,7,1,3,1
1027,1027,Sunitha Banakar,63,8,1,2,2
1028,1028,Venkatesh Desai,64,7,1,1,1
1029,1029,Darshan Nayak K,38,3,1,2,1
1030,1030,Uma Kumar,26,8,1,4,2
1031,1031,Ashok Reddy,39,3,1,3,1
1032,1032,Venkatesh Hiremath,61,9,1,5,1
1033,1033,Santosh Iyer,51,2,3,2,1
1034,1034,Shwetha M,50,3,1,4,2
1035,1035,Bhavya Jadhav,19,6,1,2,2
1036,1036,Vinay Desai R,20,7,1,1,1
1037,1037,Kavya Kulkarni,61,4,1,1,2
1038,1038,Praveen S,36,3,1,2,1
1039,1039,Ashwini Shetty,49,4,1,3,2
1040,1040,Anil Kulkarni,36,3,1,1,1
1041,1041,Thomas Nayak K,45,10,1,1,1
1042,1042,Rohit Hanumanthappa,68,8,2,5,1
1043,1043,Anil Hiremath,49,9,1,2,1
1044,1044,Geetha Kori,21,6,1,3,2
1045,1045,Rekha Hegde H,52,5,1,3,2
1046,1046,Nandini Gowda,24,1,1,5,2
1047,1047,Meena Kori,62,7,1,1,2
1048,1048,Ayesha Kori,18,7,1,3,2
1049,1049,Karthik Pai,55,10,1,5,1
1050,1050,Chaitra Devaraj,51,3,1,2,2
1051,1051,Shivakumar Reddy,40,10,1,3,1
1052,1052,Shankar Hegde,32,6,1,1,1
1053,1053,Manjunath Kori,45,8,1,2,1
1054,1054,Lokesh Pai L,29,4,1,3,1
1055,1055,Santosh B,27,7,3,3,1
1056,1056,Vinay Hanumanthappa,39,6,1,2,1
1057,1057,Padma Naik,62,9,1,2,2
1058,1058,Karthik Banakar,51,10,1,4,1
1059,1059,Shwetha Murthy V,24,4,1,1,2
1060,1060,Manjunath S,19,6,1,5,1
1061,1061,Uma Shetty,24,5,1,3,2
1062,1062,Vijay Gowda,20,10,1,1,1
1063,1063,Raghavendra Jadhav,66,7,1,1,3
1064,1064,Mary Kulkarni,62,3,1,4,2
1065,1065,Mahesh Iyer,36,4,2,2,1
1066,1066,Darshan Kamath,43,7,1,4,1
1067,1067,Ashwini Angadi,62,5,2,2,2
1068,1068,Roopa Hegde,32,9,1,1,2
1069,1069,Ashwini Nayak,27,6,1,5,2
1070,1070,Sujatha Kulkarni,19,6,1,4,2
1071,1071,Gopal Iyer,56,4,1,5,1
1072,1072,David Kumar,49,10,1,1,1
1073,1073,Nagaraj S,47,10,1,4,1
1074,1074,Shwetha Hegde D,65,5,3,4,2
1075,1075,Ashok Nayak,27,4,1,3,1
1076,1076,Manasa Shetty B,51,10,2,2,2
1077,1077,Fathima Devaraj,47,4,1,5,2
1078,1078,Mary Pai,49,2,1,1,2
1079,1079,Yogesh D,60,8,1,2,1
1080,1080,Venkatesh Kumar,56,6,2,4,1
1081,1081,Vishnu Kumar,28,7,1,4,1
1082,1082,Manasa Setty,55,5,1,2,2
1083,1083,Venkatesh L,20,4,1,3,1
1084,1084,Yogesh Kamath,32,10,2,4,1
1085,1085,Praveen Acharya,56,4,2,4,1
1086,1086,Netra Hiremath,66,7,1,5,2
1087,1087,Prakash Swamy,18,6,1,2,1
1088,1088,Harish Swamy,63,1,1,1,1
1089,1089,Anil A,55,4,1,3,1
1090,1090,Meena Kamath,38,5,2,5,2
1091,1091,Shankar T,30,8,1,4,1
1092,1092,Ashwini Hanumanthappa,61,8,1,5,2
1093,1093,Gopal Kamath,41,5,1,1,1
1094,1094,Ramesh Shetty,53,7,1,1,1
1095,1095,Kiran Acharya,63,6,1,1,1
1096,1096,Bharathi Patil,67,7,1,2,2
1097,1097,Manjunath Hiremath P,69,3,1,5,1
1098,1098,Suresh Naik,53,6,1,4,1
1099,1099,Raghavendra Pai D,60,5,1,1,1
1100,1100,Rekha Naik,21,3,1,2,2
1101,1101,Meena Ballal,40,8,4,5,2
1102,1102,Roopa Devaraj,60,6,1,4,2
1103,1103,Yamuna Iyer,43,7,5,3,2
1104,1104,Anitha Patil,36,6,1,1,2
1105,1105,Mary Kulkarni,37,4,1,3,2
1106,1106,Mohan Ballal,66,2,1,3,1
1107,1107,Deepa Kulkarni,47,5,1,3,2
1108,1108,Shivakumar Banakar,60,7,1,1,1
1109,1109,Rajesh R,22,8,1,4,1
1110,1110,Ashwini Jadhav,43,1,1,4,2
1111,1111,Santosh Gowda,32,7,1,4,1
1112,1112,Vidya Swamy T,70,5,1,5,2
1113,1113,Grace Acharya,49,9,1,4,2
1114,1114,Nagaraj Kori,22,4,1,3,1
1115,1115,Vinay Angadi,55,6,1,3,1
1116,1116,Yogesh Murthy,22,5,1,3,1
1117,1117,Pooja Kulkarni,20,8,1,4,2
1118,1118,Prakash Prasad,42,6,1,2,1
1119,1119,Deepak Angadi,61,6,1,3,1
1120,1120,Ashwini Nayak,52,10,1,5,2
1121,1121,Chaitra Kulkarni,32,8,1,2,2
1122,1122,Venkatesh Iyer,37,4,1,2,1
1123,1123,Bhavya Kori,20,7,3,5,2
1124,1124,Shwetha Gowda,24,4,1,2,2
1125,1125,Uma Kamath,57,4,1,4,2
1126,1126,Nandini Shetty,19,8,1,3,2
1127,1127,Mahesh Desai,52,5,1,5,1
1128,1128,Lakshmi Pai,52,1,2,3,2
1129,1129,Nagaraj Murthy,26,5,1,4,1
1130,1130,Divya Angadi,60,4,1,2,2
1131,1131,Kavya Kulkarni,20,5,1,1,2
1132,1132,Praveen Shetty,63,5,1,2,3
1133,1133,Sushma S,51,4,1,4,2
1134,1134,Shankar B,35,4,1,2,1
1135,1135,Yamuna G,25,8,1,4,2
1136,1136,Kiran Banakar,70,2,1,4,1
1137,1137,Kiran Patil,25,4,1,3,1
1138,1138,Deepa Desai,66,6,1,2,2
1139,1139,David Reddy M,34,4,1,3,1
1140,1140,Mary Bhat,53,8,2,4,2
1141,1141,Darshan Patil,41,1,2,4,1
1142,1142,Basavaraj Hanumanthappa S,21,7,1,2,1
1143,1143,Roopa Hiremath,65,9,1,5,2
1144,1144,Srinivas D,30,7,1,1,1
1145,1145,Lokesh L,22,5,2,1,1
1146,1146,Kiran Ballal,33,1,1,3,1
1147,1147,Bhavya Hiremath,28,3,1,1,2
1148,1148,Ashok Ballal L,36,4,3,5,1
1149,1149,Ayesha Gowda,48,4,1,1,2
1150,1150,Deepak B,51,9,1,5,1
1151,1151,Kiran Pai,19,6,1,5,1
1152,1152,Manasa Iyer,43,5,1,2,2
1153,1153,Abdul Kulkarni,60,1,4,4,1
1154,1154,Syed B,55,9,1,1,1
1155,1155,Deepa Swamy,57,4,1,1,2
1156,1156,Kavya Kulkarni,63,2,6,5,2
1157,1157,Nandini Nayak,32,6,1,5,2
1158,1158,Geetha Iyer,49,1,1,4,2
1159,1159,Srinivas Patil,52,6,3,4,1
1160,1160,Mahesh L,31,8,1,2,1
1161,1161,Darshan Prasad,18,4,1,5,1
1162,1162,Ganesh Kamath,59,9,3,5,1
1163,1163,Darshan Murthy,29,6,1,5,1
1164,1164,Sowmya Banakar,36,10,1,3,2
1165,1165,Deepa Prasad,38,9,1,2,2
1166,1166,Abdul Kumar,56,5,1,3,1
1167,1167,Vinay Kamath,61,9,1,1,1
1168,1168,Anil Naik,44,9,1,3,1
1169,1169,Grace Kumar,36,4,1,1,2
1170,1170,Sushma Jadhav,41,8,4,1,2
1171,1171,Ashwini Devaraj,59,4,1,3,2
1172,1172,Shankar Jadhav,38,6,1,1,1
1173,1173,Santosh Angadi,22,7,1,2,1
1174,1174,Rekha Kumar,55,8,1,2,2
1175,1175,Sujatha Acharya,42,1,1,3,2
1176,1176,Basavaraj H,40,3,1,5,1
1177,1177,Vidya Hiremath,57,2,1,2,2
1178,1178,Lokesh Swamy P,53,10,1,3,1
1179,1179,Santosh Banakar,69,9,1,3,1
1180,1180,Ganesh Banakar,22,9,1,5,1
1181,1181,Mahesh Kulkarni,19,6,1,1,1
1182,1182,Grace Iyer,60,1,1,1,2
1183,1183,Divya Hiremath K,39,4,1,4,2
1184,1184,Deepa Pai S,54,10,1,4,2
1185,1185,Divya Hiremath,18,5,1,3,2
1186,1186,Rohit Hanumanthappa,33,9,1,1,1
1187,1187,Lokesh Bhat,30,9,1,2,1
1188,1188,Harish Kulkarni M,39,6,2,5,1
1189,1189,Shwetha K,21,7,1,1,2
1190,1190,Chandru Nayak,33,9,1,5,1
1191,1191,Chandru V,53,5,1,1,1
1192,1192,Mahesh Murthy,63,9,1,2,1
1193,1193,Sunil Iyer,68,5,1,4,1
1194,1194,Girish Acharya,40,8,1,3,1
1195,1195,Grace Nayak,37,2,1,2,2
