VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
738,592,Rajesh Biradar,47,1,0
739,593,Srinivas Patil R,26,1,0
740,594,Naveen A,68,1,0
741,595,Shivakumar Acharya,72,1,0
742,596,Vidya Bhat,66,2,0
743,597,Mary Bhat,61,2,0
744,598,Pooja Hegde,31,2,0
745,599,Vinay Hegde,75,1,0
746,600,Netra Pai T,23,2,0
747,601,Bharathi Devaraj,23,2,0
748,602,Prakash Shetty B,29,1,0
749,603,Sandeep T,49,1,0
750,604,Bharathi Gowda,56,2,0
751,604,Ayesha Poojary,31,2,0
752,605,Harish Ballal,27,1,0
753,606,Yogesh Naik,72,1,0
754,607,Geetha Swamy,52,2,0
755,608,Ramesh Reddy,26,1,0
756,609,Arun Nayak R,79,1,0
757,610,Rekha Reddy,65,2,0
758,611,Girish Hiremath,78,1,0
759,611,Sowmya Bhat,64,2,0
760,612,Sushma Hegde,25,2,0
761,613,Prasad G,20,1,0
762,614,Mary Bhat,27,2,0
763,615,Yamuna D,72,2,0
764,616,Anitha T,36,2,0
765,617,Bharathi Poojary,31,2,0
766,618,Grace Hanumanthappa,55,2,0
767,619,Mary Setty,33,2,0
768,620,Rajesh Rao B,46,1,0
769,621,Ganesh B,35,1,0
770,622,Vidya B,64,2,0
771,623,Shivakumar Banakar,21,1,0
772,624,Raghavendra Hanumanthappa,51,1,0
773,625,Vinay Bhat,47,1,0
774,626,Deepak Kumar,16,3,0
775,627,Padma K,34,2,0
776,628,Padma Ballal,38,2,0
777,629,Ashok G,19,1,0
778,630,Roopa Desai,20,2,0
779,631,Sushma Hanumanthappa,72,2,0
780,631,Deepak Pai,29,1,0
781,631,Srinivas K,34,1,0
782,632,Mahesh Hanumanthappa,41,1,0
783,633,Lokesh Banakar,76,1,0
784,634,Manjunath K,63,1,0
785,635,Prasad Jadhav,21,1,0
786,636,Yogesh D,31,1,0
787,637,Arun H,56,1,0
788,637,Yamuna R,36,2,0
789,638,Sowmya Ballal,21,2,0
790,639,Ashok Hegde,64,1,0
791,640,Shwetha Kumar,52,2,0
792,641,Ayesha Nayak,27,2,0
793,641,Imran Jadhav,52,1,0
794,642,Vinay S,21,1,0
795,643,Sunitha Hanumanthappa,35,2,0
796,644,Pooja Bhat,69,2,0
797,644,Chaitra Kori,72,2,0
798,645,Bhavya Biradar,54,2,0
799,646,Geetha Ballal,79,2,0
800,647,Mary Desai,69,2,0
801,648,Sahana Acharya,79,2,0
802,649,Sujatha G,62,2,0
803,650,Naveen A,36,1,0
804,650,Basavaraj Banakar,79,1,0
805,651,Uma Poojary,18,2,0
806,652,Bhavya Kulkarni T,43,2,0
807,653,Girish Bhat,63,1,0
808,654,Sunitha Patil,49,2,0
809,655,Chandru Devaraj,44,1,0
810,656,Ramya Banakar T,41,2,0
811,657,Meena Banakar,75,2,0
812,658,Mohan Rao,37,1,1
813,659,Fathima Acharya,26,2,0
814,660,Fathima Pai,24,2,0
815,660,Yogesh P,61,1,0
816,661,Yamuna Hiremath,28,2,0
817,661,Vishnu Shetty,24,1,0
818,662,Shivakumar Desai,51,1,0
819,662,Prasad Ballal,42,1,0
820,663,Vinay Ballal,22,1,0
821,664,Nagaraj D,79,1,0
822,665,Manasa Biradar P,70,2,0
823,666,Ramesh Prasad,74,1,0
824,666,Anil Shetty,38,1,0
825,667,Lakshmi Patil,59,2,0
826,667,Manasa Murthy M,34,2,0
827,668,Arun Poojary,60,1,0
828,668,Santosh Gowda P,41,1,0
829,669,Chandru Poojary B,31,1,0
830,670,Kiran Kamath,60,1,0
831,670,Sushma Pai,75,2,0
832,671,Santosh Angadi,55,1,0
833,672,Prakash G,66,1,0
834,673,Karthik Hiremath,54,1,0
835,674,Sowmya Murthy,18,2,0
836,675,Meena Gowda,36,2,0
837,676,Chaitra Bhat,68,2,0
838,677,Shwetha Desai,44,2,0
839,678,Sandeep Kulkarni,63,1,0
840,679,Shwetha Gowda,73,2,0
841,680,Vijay Devaraj,24,1,0
842,680,Roopa Banakar,65,2,0
843,680,Deepa Shetty,48,2,0
844,681,Kiran Naik,60,1,0
845,682,Rekha Banakar,29,2,0
846,683,Kiran Jadhav N,39,1,0
847,683,Bhavya Shetty R,33,2,0
848,684,Ravi Setty,29,1,0
849,684,Shwetha Swamy,74,2,0
850,685,Divya Kulkarni,53,2,0
851,686,Lakshmi Iyer,27,2,0
852,687,Manjunath Kamath,27,1,0
853,687,Uma Kulkarni,72,2,0
854,687,Ramya P,17,2,0
855,688,Syed Ballal,77,1,0
856,688,Sahana Poojary,22,2,0
857,689,Rekha Jadhav,25,2,0
858,690,Rekha Kamath,53,2,0
859,691,Kiran Banakar,34,1,0
860,692,Sahana Swamy,23,2,0
861,693,Srinivas Kumar,32,1,0
862,694,Vishnu Iyer,59,1,0
863,695,Anil Murthy,45,1,0
864,695,Kavya Devaraj,74,2,0
865,696,Kavya Gowda,60,2,0
866,697,Pooja Ballal,22,2,0
867,697,Manjunath Rao G,32,1,1
868,698,Bharathi Nayak,59,2,0
869,699,Deepa Hiremath,40,2,0
870,700,Sowmya Ballal,25,2,0
871,701,Anitha P,69,2,0
872,702,Santosh Swamy,17,1,0
873,703,Sujatha Poojary,45,2,0
874,704,Deepak Jadhav,60,1,0
875,705,Rekha Banakar,70,2,0
876,706,Kavya Jadhav,61,2,0
877,707,Imran H,44,1,0
878,708,Gopal Kumar B,72,1,0
879,708,Arun Jadhav,79,1,0
880,709,Nagaraj Kamath,39,1,0
881,710,Anitha Rao A,58,2,0
882,711,Mahesh T,25,1,0
883,711,Uma Devaraj,47,2,0
884,712,Ramya Bhat,54,2,0
885,712,Shankar Kulkarni,56,1,0
886,713,Suresh Murthy,80,1,0
887,714,Uma Jadhav,27,2,0
888,715,Sushma Banakar,38,2,0
889,716,Ayesha Banakar,38,2,0
890,717,Sujatha Biradar,35,2,0
891,718,Praveen Prasad,16,1,0
892,718,Mohan Kulkarni,50,1,0
893,718,Ramesh Swamy,30,1,0
894,719,Rajesh Hanumanthappa T,18,1,0
895,720,Girish Hiremath,36,1,0
896,721,Chaitra Banakar,60,2,0
897,722,Raghavendra Prasad,49,1,0
898,723,Syed Acharya,63,1,0
899,723,Manasa Murthy,53,2,0
900,723,Ravi S,60,1,0
901,724,Grace Kori,76,2,0
902,725,Vijay Kamath,42,1,0
903,726,Imran Kori,39,1,0
904,727,Sandeep Hegde,35,1,0
905,728,Sushma Hegde,36,2,0
906,729,Darshan Setty,65,1,0
907,729,Santosh Bhat,19,1,0
908,730,Mahesh Rao,56,1,0
909,730,Shwetha Hegde,65,2,0
910,731,Bharathi Poojary,75,2,0
911,732,Arun D,36,1,0
912,733,Chaitra N,70,2,0
913,734,Ramesh Devaraj,77,1,0
914,734,Darshan Kori,22,1,0
915,735,Basavaraj Swamy,67,1,0
916,736,Sunitha N,20,2,0
917,737,Sandeep Murthy,39,1,0
918,738,Raghavendra Hanumanthappa,68,3,0
919,738,Vijay Murthy,26,1,0
920,739,Fathima Jadhav K,70,2,0
921,740,Manasa Kumar,39,2,0
922,741,Deepak Hegde,41,1,0
923,742,Uma Hiremath,41,2,0
924,743,Praveen Reddy,69,1,0
925,744,Thomas Pai,56,1,0
926,745,Pooja K,63,2,0
927,746,Nagaraj Hegde P,72,1,0
928,747,Chandru Murthy,28,1,0
929,747,Prakash Swamy,31,1,0
930,748,Thomas Acharya,67,1,0
931,749,Syed Poojary,36,1,0
932,750,Santosh Kori,37,1,0
933,751,Sandeep Rao,33,1,0
934,752,Chaitra Gowda,38,2,0
935,753,Ayesha Setty,16,2,0
936,753,Kiran Hiremath,48,1,0
937,753,Imran Swamy,55,1,0
938,754,Darshan Gowda,25,1,0
939,755,Bhavya Gowda,64,2,0
940,756,Ashok Banakar,47,1,0
941,757,Fathima Jadhav D,53,2,0
942,758,Mary Biradar,19,2,0
943,759,Vijay Biradar,72,1,0
944,760,Kiran Swamy,57,1,0
945,761,David Acharya,44,1,0
946,762,Sowmya Patil,33,2,0
947,762,Uma Banakar,36,2,0
948,763,Mary Naik,66,2,0
949,764,Ashwini Kulkarni,74,2,0
950,765,Yamuna Bhat,25,2,0
951,766,Prakash Gowda,28,1,0
952,766,Pooja D,17,2,0
953,767,Praveen Rao,30,1,0
954,768,Karthik Rao,58,1,0
955,768,Sunil B,50,1,0
956,769,Grace Swamy,71,2,0
957,769,Basavaraj Swamy M,38,1,0
958,770,Sowmya Shetty,27,2,0
959,771,Vinay Pai,22,1,0
960,772,Padma N,42,2,0
961,773,Sushma Naik,27,2,0
962,773,Shankar Hanumanthappa,32,1,0
963,774,Arun Setty,49,1,0
964,775,Yamuna Angadi,70,2,0
965,775,Netra Kori P,57,2,0
966,776,Uma Kamath,70,2,0
967,777,Girish Angadi,59,1,0
968,778,Ashwini L,32,2,0
969,779,Umesh Prasad,17,1,0
970,780,Vishnu Rao,69,1,0
971,780,Anil Setty,75,1,0
972,781,Rajesh Kumar,69,1,0
973,782,Gopal Devaraj,74,1,0
974,783,Sahana Acharya,60,2,0
975,784,Mahesh Biradar,28,1,0
976,785,Sujatha Banakar,22,2,0
977,785,Harish Hanumanthappa,20,1,0
978,786,Yogesh Reddy,28,1,0
979,787,Sunil G,59,1,0
980,788,Raghavendra Acharya,66,1,0
981,789,Rohit Ballal,34,1,0
982,790,Chandru S,57,1,0
983,791,Basavaraj Hiremath,38,1,0
984,792,Harish L,66,1,0
985,793,Abdul Setty,47,1,0
986,794,Vishnu Jadhav,78,1,0
987,795,Ganesh M,70,1,0
988,795,Basavaraj Naik,55,1,0
989,796,Ayesha Rao,19,2,0
990,797,Raghavendra Setty,34,1,0
991,798,Anitha Hiremath,75,2,0
992,798,Santosh Swamy,79,1,0
993,799,Rajesh Prasad,33,1,0
994,799,Manjunath Rao,36,1,0
995,800,Ashok N,19,1,0
996,801,Umesh Iyer,45,1,0
997,802,Prakash Hanumanthappa,69,1,0
998,802,Ravi Angadi T,80,1,0
999,803,Grace Angadi,59,2,0
1000,803,Imran Swamy,31,1,0
1001,803,Ashok Banakar,72,1,0
1002,804,Venkatesh Kamath A,34,1,0
1003,805,Divya Kumar,65,2,0
1004,806,Sandeep Shetty,44,1,0
1005,807,Mary Iyer M,40,2,0
1006,808,Ganesh Hanumanthappa,66,1,0
1007,808,Kiran Banakar,66,1,0
1008,809,Kiran Nayak,63,1,0
1009,809,Manasa Kulkarni,73,2,0
1010,809,Nandini Biradar P,65,2,0
1011,810,Deepa Pai,80,2,0
1012,811,Sunil Rao,55,1,0
1013,812,Yamuna Pai,60,2,0
1014,813,Ramya Naik,27,2,0
1015,813,Naveen Pai M,24,1,0
1016,814,Chandru V,72,1,0
1017,815,Umesh Swamy,29,1,0
1018,816,Naveen Desai,56,1,0
1019,817,Vinay Kumar,63,1,0
1020,818,Yamuna Gowda B,63,2,0
1021,819,Grace B,78,2,0
1022,820,Mary Swamy,19,2,0
1023,820,Karthik Hegde,32,1,0
1024,821,Girish Rao,18,1,0
1025,822,Sowmya Patil,38,2,0
1026,823,Basavaraj Swamy,49,1,0
1027,823,Bharathi Pai,35,2,0
1028,823,Sushma P,21,2,0
1029,824,Netra Hanumanthappa,59,2,0
1030,825,Chaitra Acharya,23,2,0
1031,826,Srinivas Shetty,63,1,0
1032,827,Netra G,59,2,0
1033,828,Grace M,77,2,0
1034,829,Rekha M,33,2,0
1035,830,Mary Reddy,57,2,0
1036,831,Deepa Ballal,25,2,0
1037,832,Grace Desai,41,2,0
1038,833,Geetha Kumar,18,2,0
1039,834,Prakash L,35,1,0
1040,834,Meena Naik,17,2,0
1041,835,Anil Shetty,73,1,0
1042,836,Shwetha Hegde,16,2,0
1043,837,Basavaraj Hanumanthappa,60,1,0
1044,838,Rajesh T,33,1,1
1045,839,Shankar Angadi,34,1,0
1046,840,Yamuna Kulkarni V,70,2,0
1047,841,Fathima Bhat S,57,2,0
1048,842,Shwetha H,40,2,0
1049,843,Sujatha Jadhav,42,2,0
1050,844,Anitha Angadi,54,2,0
1051,845,Harish Kori,17,1,0
1052,846,Nandini Angadi,56,2,0
1053,847,Pooja Banakar,29,2,0
1054,848,Mahesh Kori,37,1,0
1055,848,Manasa Iyer,19,2,0
1056,849,Mohan Shetty,42,1,0
1057,849,Rajesh B,27,1,0
1058,850,Nandini V,29,2,0
1059,851,Divya Setty,58,2,0
1060,852,Padma Iyer,71,2,0
1061,853,Deepa Jadhav,74,2,0
1062,854,Rajesh Kulkarni,23,1,0
1063,855,Yamuna Prasad,34,2,0
1064,856,Venkatesh Setty,68,1,0
1065,857,Divya Hegde,47,2,0
1066,858,Ashok Iyer,26,1,0
1067,859,Sushma Hiremath,56,2,0
1068,860,Divya R,62,2,0
1069,861,Lokesh Prasad,32,1,0
1070,862,Sunitha Biradar,53,2,0
1071,862,Vinay Hanumanthappa,67,1,0
1072,862,Rekha A,30,2,0
1073,863,Raghavendra Murthy,71,1,0
1074,863,Sushma A,34,2,0
1075,864,Abdul Reddy,44,1,0
1076,865,Rekha K,77,2,0
1077,865,Sahana M,76,2,0
1078,866,Meena Reddy,57,2,0
1079,867,Mohan Kulkarni,26,1,0
1080,868,Roopa Setty,49,2,0
1081,869,Sunil Biradar,42,1,0
1082,870,Abdul L,57,1,0
1083,870,Mohan A,61,1,0
1084,870,Mary Bhat,33,2,0
1085,871,Madhu Bhat,22,1,0
1086,872,Deepa Poojary,35,2,0
1087,873,Yamuna Desai,21,2,0
1088,874,Arun R,23,1,0
1089,874,Thomas Pai,45,1,0
1090,874,Kavya Angadi,38,2,0
1091,875,Sushma Setty,46,2,0
1092,876,Padma Swamy,25,2,0
1093,877,Lakshmi Poojary,74,2,0
1094,878,Nagaraj Naik V,38,1,0
1095,879,Shankar Poojary,37,1,0
1096,880,Sunitha Hiremath,69,2,0
1097,881,Suresh Ballal,18,1,0
1098,882,Nagaraj Banakar,21,1,0
1099,883,Lokesh Acharya,22,1,0
1100,884,Prakash Murthy,36,1,0
1101,884,Ramya Pai,21,2,0
1102,885,Prasad Setty,26,1,0
1103,886,Karthik Patil,66,1,0
1104,887,Uma Swamy,57,2,0
1105,888,Thomas Bhat,70,1,0
1106,889,Mary L,30,2,0
1107,890,Vishnu Rao S,25,1,0
1108,891,Ramya V,53,2,0
1109,892,Grace Hiremath,79,2,0
1110,892,Uma Kulkarni,60,2,0
1111,893,Manjunath Kori,16,1,0
1112,894,Nandini Iyer,24,2,0
1113,895,Mahesh Iyer,73,1,0
1114,896,Sowmya Desai,73,2,0
1115,897,Lakshmi Bhat,79,2,0
1116,898,Sunitha Biradar,77,2,0
1117,899,Vishnu Reddy,58,1,0
1118,900,Chaitra Murthy,75,2,0
1119,901,Ashwini Rao,38,2,0
1120,902,Srinivas Devaraj,70,1,0
1121,903,Sowmya Prasad,30,2,0
1122,904,Arun P,70,1,0
1123,904,Vinay Reddy,25,1,0
1124,905,Venkatesh Prasad,27,1,0
1125,906,David Pai P,63,1,0
1126,907,Chaitra Jadhav,41,2,0
1127,908,Mohan Rao,63,1,0
1128,909,Sahana Biradar,16,2,0
1129,910,Naveen Gowda,45,1,0
1130,911,Mahesh H,61,1,0
1131,912,David Poojary T,59,1,0
1132,912,Rekha Hegde,40,2,0
1133,913,Madhu Hiremath,35,1,0
1134,914,Mahesh Ballal,32,1,0
1135,915,Pooja D,36,2,0
1136,916,Sahana Hiremath,80,2,0
1137,917,Lokesh Devaraj,29,1,0
1138,918,Abdul Bhat,63,1,0
1139,919,Deepak Gowda,17,1,0
1140,919,Girish Swamy,75,1,0
1141,920,Rekha Murthy,32,2,0
1142,921,Pooja Banakar,63,2,0
1143,922,Sunil Rao,31,1,0
1144,923,Sujatha Nayak,57,2,0
1145,924,Chaitra Swamy,73,2,0
1146,924,Deepa Shetty,77,2,0
1147,925,Shwetha Pai,57,2,0
1148,925,Sunitha Gowda,67,2,0
1149,926,Mary Kamath,34,2,0
1150,927,Bhavya H,73,2,0
1151,928,Rajesh Hiremath,25,1,0
1152,928,Vidya Kulkarni,51,2,0
1153,929,Sunitha Angadi,78,2,0
1154,930,Thomas Gowda,36,1,0
1155,931,Yamuna Patil,62,2,0
1156,931,Shankar Patil,69,3,0
1157,932,Shwetha Desai,43,2,0
1158,933,Harish Biradar,72,1,0
1159,934,Divya Kumar,37,2,0
1160,935,Mary Hiremath,37,2,0
1161,936,Nagaraj G,49,1,0
1162,937,Shwetha Hiremath,67,2,0
1163,938,Ganesh Swamy M,73,1,0
1164,938,Ramya Angadi,40,2,0
1165,939,Uma Pai R,24,2,0
1166,940,Ashok P,54,1,0
1167,940,Deepak S,49,1,0
1168,941,Shivakumar V,48,1,0
1169,942,Yamuna Murthy,75,2,0
1170,943,Bharathi Nayak,47,2,0
1171,944,Sujatha Bhat P,32,2,0
1172,944,Sushma Ballal,72,2,0
1173,944,Sahana D,57,2,0
1174,945,Imran Bhat,23,1,0
1175,945,Raghavendra Kulkarni,51,1,0
1176,946,Sujatha Murthy,39,2,0
1177,947,Lakshmi Patil,34,2,0
1178,947,Pooja Naik,68,2,0
1179,948,Deepa B,17,2,0
1180,949,Santosh Prasad,66,1,0
1181,950,Karthik Kori,74,1,0
1182,951,Chaitra Swamy,49,2,0
1183,952,Manasa Devaraj,47,2,0
1184,953,Vishnu Iyer,68,1,0
1185,954,Shwetha Bhat,70,2,0
1186,955,Vidya Ballal,19,2,0
1187,955,Prasad Devaraj,42,1,0
1188,956,Nandini Setty,18,2,0
1189,957,Manasa Reddy,37,2,0
1190,958,Ashwini R,66,2,0
1191,959,Bharathi Hiremath,21,2,0
1192,960,Grace Shetty,32,2,0
1193,961,Thomas Banakar,21,1,0
1194,962,Thomas Naik,65,1,0
1195,963,Rohit Acharya,50,1,0
1196,963,David H,49,1,0
1197,964,Lokesh Hiremath,33,1,0
1198,965,Geetha N,29,2,0
1199,965,Ashwini T,66,2,0
1200,966,Mary Devaraj,33,2,0
1201,967,Sujatha Jadhav,31,2,0
1202,968,Deepak Naik,58,1,0
1203,968,Anil Angadi,73,1,0
1204,969,Padma Murthy,49,2,0
1205,970,Lakshmi Iyer,46,2,0
1206,970,Santosh Gowda,38,1,0
1207,971,Karthik Biradar,54,1,0
1208,972,Meena M,48,2,0
1209,973,Bharathi Naik,37,2,0
1210,973,Anil Naik,44,1,0
1211,974,Ashwini Kumar,54,2,0
1212,975,Roopa Swamy,44,2,0
1213,976,Anitha Devaraj,16,2,0
1214,976,Manasa Hanumanthappa,44,2,0
1215,977,Sushma Banakar,36,2,0
1216,978,Sujatha P,51,2,0
1217,979,Pooja Ballal,18,2,0
1218,980,Padma Nayak,28,2,0
1219,981,Shivakumar Gowda,18,1,0
1220,982,Sowmya Nayak,68,2,1
1221,983,Anitha Gowda,78,2,0
1222,984,Rekha Shetty,33,2,0
1223,984,Yogesh Biradar H,37,1,0
1224,985,Ayesha Kulkarni,80,2,0
1225,986,Ayesha Naik H,28,2,0
1226,987,Praveen Jadhav,74,1,1
1227,988,Shwetha Rao,66,2,0
1228,989,Yamuna Hegde,57,2,0
1229,990,Vidya Reddy,37,2,0
1230,991,Shivakumar Shetty,53,1,0
1231,992,Basavaraj Shetty,44,1,0
1232,993,Deepak Pai,50,1,0
1233,993,Grace Setty,56,2,0
1234,994,Lakshmi Rao,30,2,0
1235,995,Manasa Hanumanthappa,77,2,0
1236,996,Thomas Iyer B,27,1,0
1237,997,Meena Bhat,69,2,0
1238,998,Thomas Biradar,39,1,0
1239,999,Roopa Murthy V,75,2,0
1240,1000,Meena Reddy,37,2,0
1241,1001,Venkatesh Prasad,72,1,0
1242,1002,Raghavendra L,44,1,0
1243,1003,Syed H,37,1,0
1244,1003,Deepak Ballal,36,1,0
1245,1004,Karthik Devaraj,22,1,0
1246,1005,Chandru Hegde,38,1,0
1247,1006,Anitha Bhat,42,2,0
1248,1007,Nagaraj Hegde V,52,1,0
1249,1007,Basavaraj Kumar,55,1,0
1250,1008,Prakash Shetty,18,1,0
1251,1009,Ashwini Jadhav,67,2,0
1252,1010,Praveen R,20,1,0
1253,1011,Ramya Swamy,57,2,0
1254,1011,Srinivas Banakar,47,1,0
1255,1011,Sahana Patil,73,2,0
1256,1012,Yogesh Hanumanthappa,28,1,0
1257,1013,Sunitha Acharya,63,2,0
1258,1014,Srinivas Pai,31,1,0
1259,1015,Pooja Kulkarni,21,2,0
1260,1016,Geetha Rao,55,2,0
1261,1017,Praveen Nayak,37,1,0
1262,1017,Abdul V,53,1,0
1263,1018,Venkatesh Kori,60,1,0
1264,1019,Umesh M,40,1,0
1265,1020,Ashwini Naik,21,2,0
1266,1021,Sandeep Shetty,69,1,0
1267,1022,Rohit Nayak,35,1,0
1268,1023,Rekha Bhat,72,2,0
1269,1024,Srinivas Banakar,50,1,0
1270,1025,Fathima Angadi,50,2,0
1271,1026,Santosh Shetty,75,1,0
1272,1027,Yamuna Naik,21,2,0
1273,1028,Chaitra Shetty,20,2,0
1274,1029,Vidya Devaraj L,79,2,0
1275,1030,Mary Poojary,26,2,0
1276,1031,Lakshmi V,31,2,0
1277,1032,Nagaraj Biradar,16,1,0
1278,1033,Kiran Hegde,51,1,0
1279,1033,Shivakumar Prasad,34,1,0
1280,1034,Shwetha Setty,34,2,0
1281,1034,Karthik Devaraj,79,1,0
1282,1035,Geetha Kori,34,2,0
1283,1036,Manjunath Gowda,20,1,1
1284,1037,Vinay Acharya,22,1,0
1285,1038,Praveen Poojary,25,1,0
1286,1039,Sahana Kumar,70,2,0
1287,1040,Sandeep Banakar,22,1,0
1288,1041,Vidya Nayak,29,2,0
1289,1042,Manjunath Swamy,67,1,0
1290,1043,Arun Iyer,27,1,0
1291,1044,Meena Nayak,19,2,0
1292,1045,Pooja Swamy,69,2,0
1293,1046,Deepak Rao,63,1,0
1294,1046,Deepak Hiremath R,80,1,0
1295,1046,Madhu Biradar,75,1,0
1296,1047,Arun S,59,1,0
1297,1047,Roopa Naik,71,2,0
1298,1047,Rohit Kulkarni,76,1,0
1299,1048,Rohit Poojary,63,1,0
1300,1049,Sowmya Acharya,58,2,0
1301,1050,Kavya Patil,67,2,0
1302,1050,Rekha Reddy,19,2,0
1303,1051,Darshan M,80,1,0
1304,1052,Gopal Kulkarni,49,1,0
1305,1053,Santosh Bhat,62,1,0
1306,1054,Fathima Reddy,40,2,0
1307,1055,Bhavya Reddy,23,2,0
1308,1056,Girish Hanumanthappa,29,1,0
1309,1057,Yamuna Bhat,47,2,0
1310,1058,Chaitra Kulkarni,24,2,0
1311,1058,Padma L,43,2,0
1312,1058,Ashok Patil,74,1,0
1313,1059,Shivakumar Kumar,63,1,0
1314,1060,Vijay Biradar,80,1,0
1315,1061,Mary Setty,69,2,0
1316,1062,Sandeep Shetty,20,1,0
1317,1063,Syed Angadi,48,1,0
1318,1064,Darshan S,24,1,0
1319,1064,Praveen Naik,25,1,0
1320,1064,Uma B,51,2,0
1321,1065,Rajesh Hiremath,26,1,0
1322,1066,Rajesh L,37,1,0
1323,1067,Thomas Setty,64,1,0
1324,1068,Bharathi Kumar,55,2,0
1325,1069,Sahana Swamy,36,2,0
1326,1069,Suresh Rao,55,1,0
1327,1070,Shwetha Desai V,68,2,0
1328,1070,Pooja Reddy,57,2,0
1329,1071,Darshan Gowda,17,1,0
1330,1072,Ramesh Patil,26,1,0
1331,1073,Praveen Iyer,72,1,0
1332,1074,Lakshmi N,37,2,0
1333,1075,Geetha Bhat,53,2,0
1334,1076,Sahana Hiremath,25,2,0
1335,1076,Grace Setty L,18,2,0
1336,1077,Rajesh Shetty,68,1,1
1337,1078,Divya Iyer L,35,2,0
1338,1079,Lakshmi Poojary,30,2,0
1339,1080,Ravi V,71,1,0
1340,1081,Mary Hiremath,63,2,0
1341,1082,Manjunath Prasad,55,1,0
1342,1083,Lakshmi P,18,2,0
1343,1084,Meena Biradar,54,2,0
1344,1085,Shankar S,42,1,0
1345,1086,Vijay Murthy,31,1,0
1346,1087,Bhavya Devaraj,34,2,0
1347,1088,Suresh Bhat,69,1,0
1348,1089,Thomas G,31,1,0
1349,1090,Kiran Hegde,58,1,0
1350,1091,Ayesha Devaraj,76,2,0
1351,1092,Sunitha Patil,28,2,0
1352,1093,Fathima Biradar,46,2,0
1353,1093,Darshan Hegde,76,1,0
1354,1094,Uma A,22,2,0
1355,1094,Vidya Angadi,54,2,0
1356,1095,Bharathi Poojary,31,2,0
1357,1096,Praveen Desai,31,1,0
1358,1096,Darshan Prasad,20,1,0
1359,1096,Shankar Desai,29,1,0
1360,1097,Mary Jadhav,34,2,0
1361,1097,Geetha Pai K,76,2,0
1362,1098,Deepak Naik,23,1,0
1363,1099,Darshan Pai,54,1,0
1364,1099,Vinay Iyer,28,1,0
1365,1100,Vijay Hanumanthappa,68,1,0
1366,1101,Ramya Iyer,67,2,0
1367,1102,Kavya Naik,75,2,0
1368,1103,Anitha Biradar,58,2,0
1369,1104,Umesh Gowda S,40,1,0
1370,1105,Sahana Prasad,74,2,0
1371,1105,Manasa Kumar,35,2,1
1372,1106,Roopa A,29,2,0
1373,1107,Kavya Kulkarni,17,2,0
1374,1108,Ganesh Kumar A,51,1,0
1375,1109,Pooja Acharya,16,2,0
1376,1110,Roopa Bhat,45,2,0
1377,1111,Imran Bhat,72,1,0
1378,1112,Lakshmi Murthy,39,2,0
1379,1113,Thomas Shetty,55,1,0
1380,1114,Vidya S,79,2,0
1381,1115,Uma Iyer,38,2,0
1382,1116,Bhavya Kori,16,2,0
1383,1117,Ramya Shetty,22,2,0
1384,1118,Abdul Nayak K,50,1,0
1385,1119,Vijay Ballal,25,1,0
1386,1120,Geetha Patil,37,2,0
1387,1121,Sushma N,39,2,0
1388,1122,Meena Kumar,31,2,0
1389,1123,Gopal K,57,1,0
1390,1124,Sandeep Iyer,26,1,0
1391,1125,Prakash Angadi,25,1,0
1392,1126,Karthik N,64,1,0
1393,1127,Raghavendra Kori,34,1,0
1394,1128,Geetha R,18,2,0
1395,1128,Girish G,47,1,0
1396,1129,Deepa Hegde,79,2,0
1397,1130,Yamuna Naik,69,2,0
1398,1131,Sahana Gowda,31,2,0
1399,1132,Sunil Kumar,32,1,0
1400,1132,Nagaraj Murthy,26,1,0
1401,1133,Prakash Ballal,26,1,0
1402,1133,Ashwini Patil,45,2,0
1403,1134,Meena Banakar,64,2,0
1404,1135,David N,64,1,0
1405,1136,Raghavendra Devaraj,38,1,0
1406,1137,Syed Desai,42,3,0
1407,1138,Bhavya Devaraj K,46,2,0
1408,1139,Mohan Biradar,53,1,0
1409,1140,Shivakumar Hiremath,68,1,0
1410,1141,Vijay A,39,1,0
1411,1142,Uma Reddy,50,2,0
1412,1143,Shivakumar Iyer H,65,1,0
1413,1144,Pooja Ballal,19,2,0
1414,1145,Chandru Desai,42,1,0
1415,1146,Deepak Reddy,40,1,0
1416,1146,Deepa A,40,2,0
1417,1146,Santosh L,46,1,0
1418,1147,Chandru Kori N,76,1,0
1419,1148,Prasad Patil,32,1,0
1420,1148,Fathima Patil,35,2,0
1421,1148,Madhu Rao,54,1,0
1422,1149,Thomas Kori,25,1,0
1423,1150,Ramya Kori,39,2,0
1424,1151,Sunitha Hegde L,43,2,0
1425,1152,Praveen Kulkarni,20,1,0
1426,1153,Raghavendra Kumar,44,1,0
1427,1153,Manasa Reddy,74,2,0
1428,1154,Manasa Devaraj,48,2,0
1429,1155,Ganesh Swamy,54,1,0
1430,1156,Roopa Reddy,56,2,0
1431,1157,Basavaraj D,17,1,0
1432,1158,Ganesh Desai,39,1,0
1433,1158,Nandini Poojary,51,2,0
1434,1159,Harish Shetty,25,1,0
1435,1160,Anil T,62,1,0
1436,1161,Sowmya Iyer,40,2,0
1437,1162,Shwetha Shetty,75,2,0
1438,1163,Prasad Hiremath,40,1,0
1439,1164,Vijay Pai D,23,1,0
1440,1165,Vijay Hanumanthappa,36,1,0
